FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250805;1100;37;;;
250805;1200;34;;;
250805;1300;25;;;
250805;1400;28;;;
250805;1500;21;;;
250805;1600;24;;;
250805;1700;25;;;
250805;1800;49;;;
250805;1900;71;;;
250805;2000;80;;;
250805;2100;69;;;
250805;2200;44;;;
250805;2300;67;;;
250806;0000;31;;;
250806;0100;44;;;
250806;0200;48;;;
250806;0300;43;;;
250806;0400;38;;;
250806;0500;25;;;
250806;0600;32;;;
250806;0700;44;;;
250806;0800;42;;;
250806;0900;43;;;
250806;1000;34;;;
250806;1100;34;;;
250806;1200;37;;;
250806;1300;28;;;
250806;1400;27;;;
250806;1500;26;;;
250806;1600;24;;;
250806;1700;33;;;
250806;1800;29;;;
250806;1900;41;;;
250806;2000;49;;;
250806;2100;31;;;
250806;2200;17;;;
250806;2300;21;;;
250807;0000;22;;;
250807;0100;16;;;
250807;0200;14;;;
250807;0300;15;;;
250807;0400;20;;;
250807;0500;21;;;
250807;0600;21;;;
250807;0700;28;;;
250807;0800;22;;;
250807;0900;22;;;
250807;1000;22;;;
250807;1100;20;;;
250807;1200;28;;;
250807;1300;34;;;
250807;1400;34;;;
250807;1500;40;;;
250807;1600;51;;;
250807;1700;34;;;
250807;1800;43;;;
250807;1900;42;;;
250807;2000;47;;;
250807;2100;48;;;
250807;2200;39;;;
250807;2300;38;;;
250808;0000;66;;;
250808;0100;54;;;
250808;0200;49;;;
250808;0300;28;;;
250808;0400;31;;;
250808;0500;38;;;
250808;0600;50;;;
250808;0700;76;;;
250808;0800;50;;;
250808;0900;54;;;
250808;1000;45;;;
250808;1100;43;;;
250808;1200;35;;;
250808;1300;44;;;
250808;1400;25;;;
250808;1500;28;;;
250808;1600;22;;;
250808;1700;27;;;
250808;1800;41;;;
250808;1900;117;;;
250808;2000;161;;;
250808;2100;200;;;
250808;2200;156;;;
250808;2300;113;;;
250809;0000;117;;;
250809;0100;17;;;
250809;0200;27;;;
250809;0300;27;;;
250809;0400;27;;;
250809;0500;16;;;
250809;0600;25;;;
250809;0700;21;;;
250809;0800;23;;;
250809;0900;34;;;
250809;1000;28;;;
250809;1100;24;;;
250809;1200;22;;;
250809;1300;26;;;
250809;1400;24;;;
250809;1500;34;;;
250809;1600;29;;;
250809;1700;24;;;
250809;1800;33;;;
250809;1900;36;;;
250809;2000;65;;;
250809;2100;45;;;
250809;2200;65;;;
250809;2300;77;;;
250810;0000;80;;;
250810;0100;55;;;
250810;0200;30;;;
250810;0300;27;;;
250810;0400;18;;;
250810;0500;23;;;
250810;0600;23;;;
250810;0700;12;;;
250810;0800;23;;;
250810;0900;25;;;
250810;1000;21;;;
250810;1100;18;;;
250810;1200;21;;;
250810;1300;16;;;
250810;1400;20;;;
250810;1500;18;;;
250810;1600;21;;;
250810;1700;28;;;
250810;1800;62;;;
250810;1900;102;;;
250810;2000;190;;;
250810;2100;62;;;
250810;2200;46;;;
250810;2300;63;;;
250811;0000;42;;;
250811;0100;34;;;
250811;0200;42;;;
250811;0300;35;;;
250811;0400;29;;;
250811;0500;34;;;
250811;0600;37;;;
250811;0700;50;;;
250811;0800;33;;;
250811;0900;34;;;
250811;1000;34;;;
250811;1100;32;;;
250811;1200;46;;;
250811;1300;43;;;
250811;1400;20;;;
250811;1500;28;;;
250811;1600;42;;;
250811;1700;39;;;
250811;1800;45;;;
250811;1900;49;;;
250811;2000;50;;;
250811;2100;63;;;
250811;2200;63;;;
250811;2300;73;;;
250812;0000;46;;;
250812;0100;36;;;
250812;0200;35;;;
250812;0300;32;;;
250812;0400;38;;;
250812;0500;45;;;
250812;0600;49;;;
250812;0700;50;;;
250812;0800;41;;;
250812;0900;33;;;
250812;1000;30;;;
250812;1100;34;;;
250812;1200;26;;;
250812;1300;44;;;
250812;1400;35;;;
250812;1500;41;;;
250812;1600;54;;;
250812;1700;37;;;
250812;1800;32;;;
250812;1900;42;;;
250812;2000;31;;;
250812;2100;31;;;
250812;2200;35;;;
250812;2300;38;;;
250813;0000;27;;;
250813;0100;29;;;
250813;0200;22;;;
250813;0300;21;;;
250813;0400;19;;;
250813;0500;21;;;
250813;0600;18;;;
250813;0700;21;;;
250813;0800;18;;;
250813;0900;18;;;
250813;1000;27;;;
250813;1100;23;;;
250813;1200;27;;;
250813;1300;34;;;
250813;1400;34;;;
250813;1500;39;;;
250813;1600;31;;;
250813;1700;34;;;
250813;1800;36;;;
250813;1900;23;;;
250813;2000;43;;;
250813;2100;39;;;
250813;2200;44;;;
250813;2300;54;;;
250814;0000;75;;;
250814;0100;63;;;
250814;0200;33;;;
250814;0300;28;;;
250814;0400;27;;;
250814;0500;33;;;
250814;0600;41;;;
250814;0700;61;;;
250814;0800;81;;;
250814;0900;58;;;
250814;1000;48;;;
250814;1100;35;;;
250814;1200;43;;;
250814;1300;37;;;
250814;1400;32;;;
250814;1500;35;;;
250814;1600;34;;;
250814;1700;30;;;
250814;1800;29;;;
250814;1900;31;;;
250814;2000;34;;;
250814;2100;34;;;
250814;2200;33;;;
250814;2300;24;;;
250815;0000;27;;;
250815;0100;24;;;
250815;0200;18;;;
250815;0300;13;;;
250815;0400;10;;;
250815;0500;10;;;
250815;0600;10;;;
250815;0700;8;;;
250815;0800;12;;;
250815;0900;14;;;
250815;1000;16;;;
250815;1100;12;;;
250815;1200;9;;;
250815;1300;9;;;
250815;1400;6;;;
250815;1500;22;;;
250815;1600;21;;;
250815;1700;14;;;
250815;1800;24;;;
250815;1900;42;;;
250815;2000;30;;;
250815;2100;21;;;
250815;2200;40;;;
250815;2300;42;;;
250816;0000;42;;;
250816;0100;49;;;
250816;0200;46;;;
250816;0300;39;;;
250816;0400;42;;;
250816;0500;35;;;
250816;0600;32;;;
250816;0700;56;;;
250816;0800;37;;;
250816;0900;48;;;
250816;1000;18;;;
250816;1100;16;;;
250816;1200;28;;;
250816;1300;22;;;
250816;1400;14;;;
250816;1500;14;;;
250816;1600;16;;;
250816;1700;20;;;
250816;1800;23;;;
250816;1900;45;;;
250816;2000;69;;;
250816;2100;28;;;
250816;2200;30;;;
250816;2300;35;;;
250817;0000;25;;;
250817;0100;38;;;
250817;0200;36;;;
250817;0300;26;;;
250817;0400;31;;;
250817;0500;24;;;
250817;0600;28;;;
250817;0700;25;;;
250817;0800;18;;;
250817;0900;15;;;
250817;1000;20;;;
250817;1100;22;;;
250817;1200;24;;;
250817;1300;23;;;
250817;1400;28;;;
250817;1500;26;;;
250817;1600;20;;;
250817;1700;18;;;
250817;1800;25;;;
250817;1900;31;;;
250817;2000;63;;;
250817;2100;98;;;
250817;2200;80;;;
250817;2300;113;;;
250818;0000;77;;;
250818;0100;26;;;
250818;0200;22;;;
250818;0300;19;;;
250818;0400;28;;;
250818;0500;26;;;
250818;0600;21;;;
250818;0700;21;;;
250818;0800;24;;;
250818;0900;20;;;
250818;1000;29;;;
250818;1100;33;;;
250818;1200;24;;;
250818;1300;28;;;
250818;1400;13;;;
250818;1500;26;;;
250818;1600;29;;;
250818;1700;47;;;
250818;1800;52;;;
250818;1900;124;;;
250818;2000;126;;;
250818;2100;64;;;
250818;2200;96;;;
250818;2300;57;;;
250819;0000;34;;;
250819;0100;50;;;
250819;0200;36;;;
250819;0300;34;;;
250819;0400;32;;;
250819;0500;22;;;
250819;0600;27;;;
250819;0700;37;;;
250819;0800;56;;;
250819;0900;46;;;
250819;1000;45;;;
250819;1100;32;;;
250819;1200;36;;;
250819;1300;25;;;
250819;1400;23;;;
250819;1500;20;;;
250819;1600;24;;;
250819;1700;26;;;
250819;1800;34;;;
250819;1900;20;;;
250819;2000;24;;;
250819;2100;25;;;
250819;2200;25;;;
250819;2300;30;;;
250820;0000;17;;;
250820;0100;24;;;
250820;0200;17;;;
250820;0300;20;;;
250820;0400;20;;;
250820;0500;21;;;
250820;0600;24;;;
250820;0700;15;;;
250820;0800;21;;;
250820;0900;17;;;
250820;1000;19;;;
250820;1100;23;;;
250820;1200;30;;;
250820;1300;25;;;
250820;1400;15;;;
250820;1500;22;;;
250820;1600;22;;;
250820;1700;57;;;
250820;1800;47;;;
250820;1900;45;;;
250820;2000;22;;;
250820;2100;31;;;
250820;2200;36;;;
250820;2300;18;;;
250821;0000;13;;;
250821;0100;13;;;
250821;0200;10;;;
250821;0300;9;;;
250821;0400;9;;;
250821;0500;13;;;
250821;0600;13;;;
250821;0700;18;;;
250821;0800;18;;;
250821;0900;19;;;
250821;1000;19;;;
250821;1100;25;;;
250821;1200;19;;;
250821;1300;8;;;
250821;1400;13;;;
250821;1500;11;;;
250821;1600;13;;;
250821;1700;12;;;
250821;1800;18;;;
250821;1900;11;;;
250821;2000;;;;
250821;2100;;;;
250821;2200;;;;
250821;2300;10;;;
250822;0000;;;;
250822;0100;6;;;
250822;0200;3;;;
250822;0300;5;;;
250822;0400;3;;;
250822;0500;4;;;
250822;0600;11;;;
250822;0700;16;;;
250822;0800;18;;;
250822;0900;7;;;
250822;1000;12;;;
250822;1100;16;;;
250822;1200;12;;;
250822;1300;17;;;
250822;1400;10;;;
250822;1500;9;;;
250822;1600;10;;;
250822;1700;11;;;
250822;1800;16;;;
250822;1900;24;;;
250822;2000;12;;;
250822;2100;12;;;
250822;2200;59;;;
250822;2300;36;;;
250823;0000;100;;;
250823;0100;48;;;
250823;0200;49;;;
250823;0300;23;;;
250823;0400;19;;;
250823;0500;30;;;
250823;0600;22;;;
250823;0700;31;;;
250823;0800;69;;;
250823;0900;29;;;
250823;1000;11;;;
250823;1100;10;;;
250823;1200;8;;;
250823;1300;10;;;
250823;1400;9;;;
250823;1500;11;;;
250823;1600;8;;;
250823;1700;15;;;
250823;1800;32;;;
250823;1900;50;;;
250823;2000;44;;;
250823;2100;49;;;
250823;2200;47;;;
250823;2300;23;;;
250824;0000;24;;;
250824;0100;18;;;
250824;0200;15;;;
250824;0300;18;;;
250824;0400;11;;;
250824;0500;21;;;
250824;0600;21;;;
250824;0700;18;;;
250824;0800;24;;;
250824;0900;17;;;
250824;1000;10;;;
250824;1100;9;;;
250824;1200;6;;;
250824;1300;6;;;
250824;1400;8;;;
250824;1500;10;;;
250824;1600;11;;;
250824;1700;13;;;
250824;1800;32;;;
250824;1900;43;;;
250824;2000;109;;;
250824;2100;35;;;
250824;2200;22;;;
250824;2300;20;;;
250825;0000;15;;;
250825;0100;15;;;
250825;0200;9;;;
250825;0300;10;;;
250825;0400;13;;;
250825;0500;12;;;
250825;0600;16;;;
250825;0700;22;;;
250825;0800;25;;;
250825;0900;15;;;
250825;1000;14;;;
250825;1100;21;;;
250825;1200;;;;
250825;1300;;;;
250825;1400;;;;
250825;1500;;;;
250825;1600;;;0;
250825;1700;;;2;
250825;1800;;;2;
250825;1900;;;1;
250825;2000;;;0;
250825;2100;;;0;
250825;2200;;;1;
250825;2300;;;4;
250826;0000;;;3;
250826;0100;;;1;
250826;0200;;;0;
250826;0300;;;0;
250826;0400;;;0;
250826;0500;;;0;
250826;0600;;;0;
250826;0700;;;0;
250826;0800;;;0;
250826;0900;;;1;
250826;1000;;;0;
250826;1100;;;0;
250826;1200;;;1;
250826;1300;;;1;
250826;1400;;;4;
250826;1500;;;3;
250826;1600;;;0;
250826;1700;;;0;
250826;1800;;;0;
250826;1900;;;2;
250826;2000;;;0;
250826;2100;;;0;
250826;2200;;;3;
250826;2300;;;3;
250827;0000;;;2;
250827;0100;;;1;
250827;0200;;;3;
250827;0300;;;1;
250827;0400;;;0;
250827;0500;;;0;
250827;0600;;;1;
250827;0700;;;0;
250827;0800;;;0;
250827;0900;;;0;
250827;1000;;;0;
250827;1100;;;0;
250827;1200;;;1;
250827;1300;;;1;
250827;1400;;;2;
250827;1500;;;0;
250827;1600;;;0;
250827;1700;;;0;
250827;1800;;;0;
250827;1900;;;2;
250827;2000;;;2;
250827;2100;;;1;
250827;2200;;;0;
250827;2300;;;0;
250828;0000;;;0;
250828;0100;;;0;
250828;0200;;;0;
250828;0300;;;2;
250828;0400;;;1;
250828;0500;;;0;
250828;0600;;;0;
250828;0700;;;1;
250828;0800;;;1;
250828;0900;;;1;
250828;1000;;;2;
250828;1100;;;1;
250828;1200;;;0;
250828;1300;;;0;
250828;1400;;;0;
250828;1500;;;0;
250828;1600;;;0;
250828;1700;;;;
250828;1800;32;;;
250828;1900;28;;;
250828;2000;24;;;
250828;2100;24;;;
250828;2200;27;;;
250828;2300;17;;;
250829;0000;19;;;
250829;0100;21;;;
250829;0200;11;;;
250829;0300;9;;;
250829;0400;6;;;
250829;0500;6;;;
250829;0600;7;;;
250829;0700;11;;;
250829;0800;9;;;
250829;0900;11;;;
250829;1000;18;;;
250829;1100;22;;;
250829;1200;21;;;
250829;1300;22;;;
250829;1400;22;;;
250829;1500;25;;;
250829;1600;30;;;
250829;1700;35;;;
250829;1800;51;;;
250829;1900;92;;;
250829;2000;70;;;
250829;2100;73;;;
250829;2200;64;;;
250829;2300;41;;;
250830;0000;44;;;
250830;0100;52;;;
250830;0200;52;;;
250830;0300;49;;;
250830;0400;42;;;
250830;0500;41;;;
250830;0600;38;;;
250830;0700;47;;;
250830;0800;47;;;
250830;0900;36;;;
250830;1000;29;;;
250830;1100;30;;;
250830;1200;18;;;
250830;1300;17;;;
250830;1400;32;;;
250830;1500;44;;;
250830;1600;46;;;
250830;1700;63;;;
250830;1800;58;;;
250830;1900;74;;;
250830;2000;43;;;
250830;2100;37;;;
250830;2200;35;;;
250830;2300;47;;;
250831;0000;54;;;
250831;0100;42;;;
250831;0200;49;;;
250831;0300;43;;;
250831;0400;41;;;
250831;0500;34;;;
250831;0600;41;;;
250831;0700;42;;;
250831;0800;41;;;
250831;0900;33;;;
250831;1000;34;;;
250831;1100;35;;;
250831;1200;27;;;
250831;1300;20;;;
250831;1400;21;;;
250831;1500;24;;;
250831;1600;15;;;
250831;1700;24;;;
250831;1800;37;;;
250831;1900;37;;;
250831;2000;44;;;
250831;2100;39;;;
250831;2200;62;;;
250831;2300;55;;;
250901;0000;54;;;
250901;0100;24;;;
250901;0200;28;;;
250901;0300;33;;;
250901;0400;27;;;
250901;0500;23;;;
250901;0600;20;;;
250901;0700;16;;;
250901;0800;21;;;
250901;0900;23;;;
250901;1000;25;;;
250901;1100;33;;;
250901;1200;35;;;
250901;1300;26;;;
250901;1400;26;;;
250901;1500;22;;;
250901;1600;21;;;
250901;1700;25;;;
250901;1800;40;;;
250901;1900;64;;;
250901;2000;55;;;
250901;2100;55;;;
250901;2200;40;;;
250901;2300;69;;;
250902;0000;42;;;
250902;0100;26;;;
250902;0200;20;;;
250902;0300;13;;;
250902;0400;12;;;
250902;0500;13;;;
250902;0600;15;;;
250902;0700;26;;;
250902;0800;13;;;
250902;0900;9;;;
250902;1000;10;;;
250902;1100;14;;;
250902;1200;19;;;
250902;1300;20;;;
250902;1400;18;;;
250902;1500;11;;;
250902;1600;11;;;
250902;1700;27;;;
250902;1800;37;;;
250902;1900;24;;;
250902;2000;49;;;
250902;2100;40;;;
250902;2200;27;;;
250902;2300;20;;;
250903;0000;13;;;
250903;0100;11;;;
250903;0200;8;;;
250903;0300;8;;;
250903;0400;9;;;
250903;0500;9;;;
250903;0600;10;;;
250903;0700;15;;;
250903;0800;19;;;
250903;0900;16;;;
250903;1000;13;;;
250903;1100;13;;;
250903;1200;17;;;
250903;1300;13;;;
250903;1400;20;;;
250903;1500;23;;;
250903;1600;22;;;
250903;1700;27;;;
250903;1800;30;;;
250903;1900;45;;;
250903;2000;28;;;
250903;2100;16;;;
250903;2200;15;;;
250903;2300;17;;;
250904;0000;14;;;
250904;0100;13;;;
250904;0200;12;;;
250904;0300;10;;;
250904;0400;7;;;
250904;0500;8;;;
250904;0600;11;;;
250904;0700;15;;;
250904;0800;23;;;
250904;0900;23;;;
250904;1000;30;;;
250904;1100;32;;;
250904;1200;32;;;
250904;1300;38;;;
250904;1400;34;;;
250904;1500;46;;;
250904;1600;49;;;
250904;1700;39;;;
250904;1800;48;;;
250904;1900;73;;;
250904;2000;77;;;
250904;2100;77;;;
250904;2200;83;;;
250904;2300;55;;;
250905;0000;117;;;
250905;0100;84;;;
250905;0200;48;;;
250905;0300;40;;;
250905;0400;37;;;
250905;0500;40;;;
250905;0600;46;;;
250905;0700;76;;;
250905;0800;76;;;
250905;0900;45;;;
250905;1000;49;;;
250905;1100;41;;;
250905;1200;47;;;
250905;1300;41;;;
250905;1400;34;;;
250905;1500;42;;;
250905;1600;57;;;
250905;1700;48;;;
250905;1800;54;;;
250905;1900;91;;;
250905;2000;126;;;
250905;2100;93;;;
250905;2200;63;;;
250905;2300;59;;;
250906;0000;58;;;
250906;0100;74;;;
250906;0200;15;;;
250906;0300;22;;;
250906;0400;19;;;
250906;0500;16;;;
250906;0600;14;;;
250906;0700;19;;;
250906;0800;29;;;
250906;0900;29;;;
250906;1000;22;;;
250906;1100;27;;;
250906;1200;23;;;
250906;1300;28;;;
250906;1400;29;;;
250906;1500;25;;;
250906;1600;25;;;
250906;1700;35;;;
250906;1800;39;;;
250906;1900;37;;;
250906;2000;31;;;
250906;2100;41;;;
250906;2200;42;;;
250906;2300;33;;;
250907;0000;29;;;
250907;0100;29;;;
250907;0200;21;;;
250907;0300;23;;;
250907;0400;24;;;
250907;0500;17;;;
250907;0600;16;;;
250907;0700;19;;;
250907;0800;18;;;
250907;0900;18;;;
250907;1000;22;;;
250907;1100;21;;;
250907;1200;29;;;
250907;1300;28;;;
250907;1400;29;;;
250907;1500;29;;;
250907;1600;30;;;
250907;1700;27;;;
250907;1800;27;;;
250907;1900;77;;;
250907;2000;125;;;
250907;2100;90;;;
250907;2200;68;;;
250907;2300;49;;;
250908;0000;48;;;
250908;0100;38;;;
250908;0200;22;;;
250908;0300;19;;;
250908;0400;22;;;
250908;0500;31;;;
250908;0600;47;;;
250908;0700;84;;;
250908;0800;37;;;
250908;0900;26;;;
250908;1000;34;;;
250908;1100;29;;;
250908;1200;21;;;
250908;1300;20;;;
250908;1400;13;;;
250908;1500;14;;;
250908;1600;17;;;
250908;1700;21;;;
250908;1800;38;;;
250908;1900;38;;;
250908;2000;24;;;
250908;2100;20;;;
250908;2200;16;;;
250908;2300;24;;;
250909;0000;17;;;
250909;0100;14;;;
250909;0200;17;;;
250909;0300;14;;;
250909;0400;19;;;
250909;0500;28;;;
250909;0600;61;;;
250909;0700;62;;;
250909;0800;44;;;
250909;0900;29;;;
250909;1000;;;;
250909;1100;35;;;
250909;1200;41;;;
250909;1300;40;;;
250909;1400;47;;;
250909;1500;26;;;
250909;1600;24;;;
250909;1700;27;;;
250909;1800;46;;;
250909;1900;34;;;
250909;2000;18;;;
250909;2100;19;;;
250909;2200;25;;;
250909;2300;34;;;
250910;0000;23;;;
250910;0100;19;;;
250910;0200;13;;;
250910;0300;11;;;
250910;0400;9;;;
250910;0500;11;;;
250910;0600;9;;;
250910;0700;9;;;
250910;0800;8;;;
250910;0900;5;;;
250910;1000;10;;;
250910;1100;10;;;
250910;1200;9;;;
250910;1300;4;;;
250910;1400;3;;;
250910;1500;10;;;
250910;1600;12;;;
250910;1700;23;;;
250910;1800;26;;;
250910;1900;25;;;
250910;2000;21;;;
250910;2100;12;;;
250910;2200;19;;;
250910;2300;27;;;
250911;0000;26;;;
250911;0100;21;;;
250911;0200;12;;;
250911;0300;21;;;
250911;0400;19;;;
250911;0500;19;;;
250911;0600;29;;;
250911;0700;23;;;
250911;0800;32;;;
250911;0900;37;;;
250911;1000;21;;;
250911;1100;36;;;
250911;1200;45;;;
250911;1300;27;;;
250911;1400;37;;;
250911;1500;30;;;
250911;1600;33;;;
250911;1700;29;;;
250911;1800;36;;;
250911;1900;42;;;
250911;2000;30;;;
250911;2100;20;;;
250911;2200;38;;;
250911;2300;29;;;
250912;0000;23;;;
250912;0100;22;;;
250912;0200;19;;;
250912;0300;18;;;
250912;0400;21;;;
250912;0500;38;;;
250912;0600;51;;;
250912;0700;105;;;
250912;0800;73;;;
250912;0900;49;;;
250912;1000;91;;;
250912;1100;58;;;
250912;1200;29;;;
250912;1300;27;;;
250912;1400;37;;;
250912;1500;35;;;
250912;1600;30;;;
250912;1700;33;;;
250912;1800;47;;;
250912;1900;23;;;
250912;2000;35;;;
250912;2100;31;;;
250912;2200;31;;;
250912;2300;25;;;
250913;0000;15;;;
250913;0100;13;;;
250913;0200;13;;;
250913;0300;15;;;
250913;0400;8;;;
250913;0500;12;;;
250913;0600;13;;;
250913;0700;18;;;
250913;0800;24;;;
250913;0900;21;;;
250913;1000;22;;;
250913;1100;18;;;
250913;1200;15;;;
250913;1300;11;;;
250913;1400;9;;;
250913;1500;10;;;
250913;1600;6;;;
250913;1700;11;;;
250913;1800;13;;;
250913;1900;21;;;
250913;2000;51;;;
250913;2100;15;;;
250913;2200;13;;;
250913;2300;8;;;
250914;0000;12;;;
250914;0100;11;;;
250914;0200;7;;;
250914;0300;9;;;
250914;0400;10;;;
250914;0500;13;;;
250914;0600;11;;;
250914;0700;19;;;
250914;0800;24;;;
250914;0900;16;;;
250914;1000;19;;;
250914;1100;21;;;
250914;1200;18;;;
250914;1300;12;;;
250914;1400;14;;;
250914;1500;13;;;
250914;1600;18;;;
250914;1700;20;;;
250914;1800;23;;;
250914;1900;27;;;
250914;2000;56;;;
250914;2100;40;;;
250914;2200;49;;;
250914;2300;25;;;
250915;0000;23;;;
250915;0100;15;;;
250915;0200;16;;;
250915;0300;17;;;
250915;0400;22;;;
250915;0500;25;;;
250915;0600;26;;;
250915;0700;28;;;
250915;0800;22;;;
250915;0900;29;;;
250915;1000;32;;;
250915;1100;31;;;
250915;1200;31;;;
250915;1300;25;;;
250915;1400;22;;;
250915;1500;22;;;
250915;1600;28;;;
250915;1700;29;;;
250915;1800;32;;;
250915;1900;37;;;
250915;2000;46;;;
250915;2100;46;;;
250915;2200;39;;;
250915;2300;27;;;
250916;0000;24;;;
250916;0100;25;;;
250916;0200;26;;;
250916;0300;30;;;
250916;0400;26;;;
250916;0500;32;;;
250916;0600;31;;;
250916;0700;35;;;
250916;0800;34;;;
250916;0900;39;;;
250916;1000;38;;;
250916;1100;38;;;
250916;1200;41;;;
250916;1300;29;;;
250916;1400;25;;;
250916;1500;31;;;
250916;1600;28;;;
250916;1700;33;;;
