FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250807;0000;15;;;
250807;0100;13;;;
250807;0200;9;;;
250807;0300;10;;;
250807;0400;13;;;
250807;0500;13;;;
250807;0600;9;;;
250807;0700;13;;;
250807;0800;16;;;
250807;0900;16;;;
250807;1000;17;;;
250807;1100;18;;;
250807;1200;21;;;
250807;1300;25;;;
250807;1400;29;;;
250807;1500;24;;;
250807;1600;23;;;
250807;1700;24;;;
250807;1800;27;;;
250807;1900;34;;;
250807;2000;37;;;
250807;2100;36;;;
250807;2200;38;;;
250807;2300;37;;;
250808;0000;65;;;
250808;0100;44;;;
250808;0200;37;;;
250808;0300;25;;;
250808;0400;33;;;
250808;0500;36;;;
250808;0600;38;;;
250808;0700;49;;;
250808;0800;31;;;
250808;0900;31;;;
250808;1000;30;;;
250808;1100;24;;;
250808;1200;20;;;
250808;1300;26;;;
250808;1400;6;;;
250808;1500;14;;;
250808;1600;8;;;
250808;1700;5;;;
250808;1800;32;;;
250808;1900;70;;;
250808;2000;114;;;
250808;2100;140;;;
250808;2200;99;;;
250808;2300;91;;;
250809;0000;75;;;
250809;0100;17;;;
250809;0200;26;;;
250809;0300;26;;;
250809;0400;26;;;
250809;0500;16;;;
250809;0600;18;;;
250809;0700;21;;;
250809;0800;23;;;
250809;0900;24;;;
250809;1000;27;;;
250809;1100;20;;;
250809;1200;19;;;
250809;1300;25;;;
250809;1400;23;;;
250809;1500;32;;;
250809;1600;18;;;
250809;1700;16;;;
250809;1800;25;;;
250809;1900;29;;;
250809;2000;57;;;
250809;2100;45;;;
250809;2200;45;;;
250809;2300;73;;;
250810;0000;67;;;
250810;0100;52;;;
250810;0200;21;;;
250810;0300;16;;;
250810;0400;17;;;
250810;0500;19;;;
250810;0600;21;;;
250810;0700;7;;;
250810;0800;22;;;
250810;0900;22;;;
250810;1000;19;;;
250810;1100;13;;;
250810;1200;10;;;
250810;1300;16;;;
250810;1400;14;;;
250810;1500;16;;;
250810;1600;13;;;
250810;1700;16;;;
250810;1800;54;;;
250810;1900;112;;;
250810;2000;168;;;
250810;2100;36;;;
250810;2200;43;;;
250810;2300;46;;;
250811;0000;34;;;
250811;0100;34;;;
250811;0200;42;;;
250811;0300;27;;;
250811;0400;25;;;
