FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
251103;1300;29;;;
251103;1400;28;;;
251103;1500;35;;;
251103;1600;27;;;
251103;1700;33;;;
251103;1800;46;;;
251103;1900;71;;;
251103;2000;77;;;
251103;2100;43;;;
251103;2200;69;;;
251103;2300;31;;;
251104;0000;20;;;
251104;0100;23;;;
251104;0200;10;;;
251104;0300;19;;;
251104;0400;20;;;
251104;0500;27;;;
251104;0600;41;;;
251104;0700;54;;;
251104;0800;21;;;
251104;0900;23;;;
251104;1000;20;;;
251104;1100;13;;;
251104;1200;32;;;
251104;1300;32;;;
251104;1400;36;;;
251104;1500;34;;;
251104;1600;37;;;
251104;1700;41;;;
251104;1800;47;;;
251104;1900;42;;;
251104;2000;32;;;
251104;2100;29;;;
251104;2200;27;;;
251104;2300;20;;;
251105;0000;19;;;
251105;0100;9;;;
251105;0200;18;;;
251105;0300;6;;;
251105;0400;4;;;
251105;0500;7;;;
251105;0600;29;;;
251105;0700;39;;;
251105;0800;31;;;
251105;0900;30;;;
251105;1000;38;;;
251105;1100;32;;;
251105;1200;38;;;
251105;1300;28;;;
251105;1400;38;;;
251105;1500;34;;;
251105;1600;32;;;
251105;1700;38;;;
251105;1800;36;;;
251105;1900;163;;;
251105;2000;59;;;
251105;2100;57;;;
251105;2200;40;;;
251105;2300;23;;;
251106;0000;18;;;
251106;0100;15;;;
251106;0200;12;;;
251106;0300;13;;;
251106;0400;12;;;
251106;0500;9;;;
251106;0600;35;;;
251106;0700;56;;;
251106;0800;43;;;
251106;0900;34;;;
251106;1000;39;;;
251106;1100;125;;;
251106;1200;95;;;
251106;1300;34;;;
251106;1400;;;;
251106;1500;;;;
251106;1600;31;;;
251106;1700;33;;;
251106;1800;86;;;
251106;1900;62;;;
251106;2000;42;;;
251106;2100;32;;;
251106;2200;29;;;
251106;2300;24;;;
251107;0000;39;;;
251107;0100;18;;;
251107;0200;16;;;
251107;0300;18;;;
251107;0400;13;;;
251107;0500;18;;;
251107;0600;47;;;
251107;0700;62;;;
251107;0800;47;;;
251107;0900;37;;;
251107;1000;37;;;
251107;1100;34;;;
251107;1200;34;;;
251107;1300;62;;;
251107;1400;44;;;
251107;1500;38;;;
251107;1600;33;;;
251107;1700;47;;;
251107;1800;43;;;
251107;1900;59;;;
251107;2000;70;;;
251107;2100;46;;;
251107;2200;37;;;
251107;2300;20;;;
251108;0000;17;;;
251108;0100;13;;;
251108;0200;10;;;
251108;0300;7;;;
251108;0400;8;;;
251108;0500;6;;;
251108;0600;6;;;
251108;0700;19;;;
251108;0800;22;;;
251108;0900;24;;;
251108;1000;28;;;
251108;1100;31;;;
251108;1200;34;;;
251108;1300;32;;;
251108;1400;28;;;
251108;1500;33;;;
251108;1600;27;;;
251108;1700;20;;;
251108;1800;60;;;
251108;1900;48;;;
251108;2000;63;;;
251108;2100;76;;;
251108;2200;54;;;
251108;2300;91;;;
251109;0000;53;;;
251109;0100;46;;;
251109;0200;33;;;
251109;0300;21;;;
251109;0400;19;;;
251109;0500;17;;;
251109;0600;20;;;
251109;0700;20;;;
251109;0800;14;;;
251109;0900;13;;;
251109;1000;11;;;
251109;1100;8;;;
251109;1200;8;;;
251109;1300;13;;;
251109;1400;68;;;
251109;1500;16;;;
251109;1600;6;;;
251109;1700;17;;;
251109;1800;16;;;
251109;1900;32;;;
251109;2000;36;;;
251109;2100;95;;;
251109;2200;47;;;
251109;2300;44;;;
251110;0000;19;;;
251110;0100;13;;;
251110;0200;14;;;
251110;0300;11;;;
251110;0400;11;;;
251110;0500;13;;;
251110;0600;12;;;
251110;0700;23;;;
251110;0800;18;;;
251110;0900;14;;;
251110;1000;20;;;
251110;1100;18;;;
251110;1200;26;;;
251110;1300;19;;;
251110;1400;21;;;
251110;1500;28;;;
251110;1600;38;;;
251110;1700;33;;;
251110;1800;25;;;
251110;1900;32;;;
251110;2000;43;;;
251110;2100;36;;;
251110;2200;20;;;
251110;2300;24;;;
251111;0000;13;;;
251111;0100;11;;;
251111;0200;7;;;
251111;0300;6;;;
251111;0400;6;;;
251111;0500;4;;;
251111;0600;4;;;
251111;0700;12;;;
251111;0800;8;;;
251111;0900;20;;;
251111;1000;10;;;
251111;1100;10;;;
251111;1200;8;;;
251111;1300;9;;;
251111;1400;10;;;
251111;1500;9;;;
251111;1600;11;;;
251111;1700;18;;;
251111;1800;26;;;
251111;1900;30;;;
251111;2000;22;;;
251111;2100;18;;;
251111;2200;17;;;
251111;2300;13;;;
251112;0000;9;;;
251112;0100;11;;;
251112;0200;9;;;
251112;0300;7;;;
251112;0400;9;;;
251112;0500;7;;;
251112;0600;14;;;
251112;0700;12;;;
251112;0800;18;;;
251112;0900;10;;;
251112;1000;7;;;
251112;1100;6;;;
251112;1200;9;;;
251112;1300;10;;;
251112;1400;8;;;
251112;1500;7;;;
251112;1600;9;;;
251112;1700;20;;;
251112;1800;22;;;
251112;1900;20;;;
251112;2000;40;;;
251112;2100;31;;;
251112;2200;25;;;
251112;2300;18;;;
251113;0000;12;;;
251113;0100;19;;;
251113;0200;12;;;
251113;0300;11;;;
251113;0400;9;;;
251113;0500;9;;;
251113;0600;16;;;
251113;0700;17;;;
251113;0800;20;;;
251113;0900;13;;;
251113;1000;11;;;
251113;1100;11;;;
251113;1200;12;;;
251113;1300;12;;;
251113;1400;14;;;
251113;1500;16;;;
251113;1600;17;;;
251113;1700;18;;;
251113;1800;19;;;
251113;1900;34;;;
251113;2000;33;;;
251113;2100;27;;;
251113;2200;18;;;
251113;2300;15;;;
251114;0000;11;;;
251114;0100;15;;;
251114;0200;10;;;
251114;0300;13;;;
251114;0400;10;;;
251114;0500;21;;;
251114;0600;23;;;
251114;0700;21;;;
251114;0800;37;;;
251114;0900;14;;;
251114;1000;12;;;
251114;1100;15;;;
251114;1200;13;;;
251114;1300;16;;;
251114;1400;20;;;
251114;1500;34;;;
251114;1600;21;;;
251114;1700;24;;;
251114;1800;20;;;
251114;1900;21;;;
251114;2000;26;;;
251114;2100;19;;;
251114;2200;17;;;
251114;2300;6;;;
251115;0000;6;;;
251115;0100;3;;;
251115;0200;5;;;
251115;0300;4;;;
251115;0400;3;;;
251115;0500;3;;;
251115;0600;5;;;
251115;0700;5;;;
251115;0800;5;;;
251115;0900;13;;;
251115;1000;13;;;
251115;1100;26;;;
251115;1200;49;;;
251115;1300;43;;;
251115;1400;25;;;
251115;1500;27;;;
251115;1600;42;;;
251115;1700;29;;;
251115;1800;35;;;
251115;1900;38;;;
251115;2000;39;;;
251115;2100;30;;;
251115;2200;31;;;
251115;2300;15;;;
251116;0000;13;;;
251116;0100;11;;;
251116;0200;9;;;
251116;0300;10;;;
251116;0400;9;;;
251116;0500;6;;;
251116;0600;10;;;
251116;0700;16;;;
251116;0800;15;;;
251116;0900;22;;;
251116;1000;20;;;
251116;1100;13;;;
251116;1200;14;;;
251116;1300;14;;;
251116;1400;13;;;
251116;1500;13;;;
251116;1600;13;;;
251116;1700;21;;;
251116;1800;20;;;
251116;1900;14;;;
251116;2000;26;;;
251116;2100;20;;;
251116;2200;22;;;
251116;2300;13;;;
251117;0000;16;;;
251117;0100;15;;;
251117;0200;14;;;
251117;0300;14;;;
251117;0400;12;;;
251117;0500;15;;;
251117;0600;8;;;
251117;0700;9;;;
251117;0800;18;;;
251117;0900;20;;;
251117;1000;14;;;
251117;1100;12;;;
251117;1200;9;;;
251117;1300;10;;;
251117;1400;9;;;
251117;1500;11;;;
251117;1600;22;;;
251117;1700;22;;;
251117;1800;24;;;
251117;1900;27;;;
251117;2000;110;;;
251117;2100;63;;;
251117;2200;27;;;
251117;2300;17;;;
251118;0000;25;;;
251118;0100;20;;;
251118;0200;40;;;
251118;0300;20;;;
251118;0400;18;;;
251118;0500;16;;;
251118;0600;32;;;
251118;0700;24;;;
251118;0800;30;;;
251118;0900;26;;;
251118;1000;30;;;
251118;1100;24;;;
251118;1200;23;;;
251118;1300;27;;;
251118;1400;25;;;
251118;1500;21;;;
251118;1600;23;;;
251118;1700;27;;;
251118;1800;33;;;
251118;1900;31;;;
251118;2000;25;;;
251118;2100;29;;;
251118;2200;34;;;
251118;2300;23;;;
251119;0000;17;;;
251119;0100;21;;;
251119;0200;9;;;
251119;0300;8;;;
251119;0400;15;;;
251119;0500;13;;;
251119;0600;13;;;
251119;0700;16;;;
251119;0800;17;;;
251119;0900;28;;;
251119;1000;24;;;
251119;1100;14;;;
251119;1200;15;;;
251119;1300;23;;;
251119;1400;21;;;
251119;1500;19;;;
251119;1600;63;;;
251119;1700;26;;;
251119;1800;22;;;
251119;1900;17;;;
251119;2000;13;;;
251119;2100;10;;;
251119;2200;9;;;
251119;2300;7;;;
251120;0000;6;;;
251120;0100;7;;;
251120;0200;9;;;
251120;0300;9;;;
251120;0400;5;;;
251120;0500;8;;;
251120;0600;9;;;
251120;0700;8;;;
251120;0800;11;;;
251120;0900;20;;;
251120;1000;15;;;
251120;1100;23;;;
251120;1200;11;;;
251120;1300;9;;;
251120;1400;13;;;
251120;1500;12;;;
251120;1600;17;;;
251120;1700;20;;;
251120;1800;16;;;
251120;1900;11;;;
251120;2000;12;;;
251120;2100;38;;;
251120;2200;10;;;
251120;2300;8;;;
251121;0000;7;;;
251121;0100;6;;;
251121;0200;9;;;
251121;0300;8;;;
251121;0400;17;;;
251121;0500;6;;;
251121;0600;7;;;
251121;0700;16;;;
251121;0800;15;;;
251121;0900;18;;;
251121;1000;25;;;
251121;1100;12;;;
251121;1200;17;;;
251121;1300;20;;;
251121;1400;20;;;
251121;1500;17;;;
251121;1600;22;;;
251121;1700;21;;;
251121;1800;18;;;
251121;1900;23;;;
251121;2000;25;;;
251121;2100;22;;;
251121;2200;18;;;
251121;2300;15;;;
251122;0000;10;;;
251122;0100;7;;;
251122;0200;5;;;
251122;0300;7;;;
251122;0400;11;;;
251122;0500;7;;;
251122;0600;9;;;
251122;0700;11;;;
251122;0800;27;;;
251122;0900;21;;;
251122;1000;32;;;
251122;1100;28;;;
251122;1200;28;;;
251122;1300;21;;;
251122;1400;23;;;
251122;1500;24;;;
251122;1600;22;;;
251122;1700;15;;;
251122;1800;20;;;
251122;1900;31;;;
251122;2000;23;;;
251122;2100;17;;;
251122;2200;22;;;
251122;2300;19;;;
251123;0000;10;;;
251123;0100;11;;;
251123;0200;11;;;
251123;0300;9;;;
251123;0400;6;;;
251123;0500;4;;;
251123;0600;8;;;
251123;0700;8;;;
251123;0800;9;;;
251123;0900;18;;;
251123;1000;15;;;
251123;1100;25;;;
251123;1200;42;;;
251123;1300;56;;;
251123;1400;22;;;
251123;1500;18;;;
251123;1600;14;;;
251123;1700;14;;;
251123;1800;16;;;
251123;1900;19;;;
251123;2000;18;;;
251123;2100;18;;;
251123;2200;14;;;
251123;2300;12;;;
251124;0000;9;;;
251124;0100;4;;;
251124;0200;4;;;
251124;0300;4;;;
251124;0400;4;;;
251124;0500;4;;;
251124;0600;5;;;
251124;0700;8;;;
251124;0800;17;;;
251124;0900;21;;;
251124;1000;19;;;
251124;1100;24;;;
251124;1200;15;;;
251124;1300;13;;;
251124;1400;45;;;
251124;1500;48;;;
251124;1600;45;;;
251124;1700;24;;;
251124;1800;22;;;
251124;1900;27;;;
251124;2000;26;;;
251124;2100;16;;;
251124;2200;11;;;
251124;2300;9;;;
251125;0000;7;;;
251125;0100;5;;;
251125;0200;4;;;
251125;0300;5;;;
251125;0400;8;;;
251125;0500;5;;;
251125;0600;6;;;
251125;0700;18;;;
251125;0800;21;;;
251125;0900;16;;;
251125;1000;21;;;
251125;1100;25;;;
251125;1200;31;;;
251125;1300;31;;;
251125;1400;27;;;
251125;1500;23;;;
251125;1600;22;;;
251125;1700;34;;;
251125;1800;25;;;
251125;1900;30;;;
251125;2000;30;;;
251125;2100;33;;;
251125;2200;14;;;
251125;2300;14;;;
251126;0000;17;;;
251126;0100;11;;;
251126;0200;7;;;
251126;0300;2;;;
251126;0400;5;;;
251126;0500;6;;;
251126;0600;26;;;
251126;0700;46;;;
251126;0800;23;;;
251126;0900;19;;;
251126;1000;27;;;
251126;1100;26;;;
251126;1200;20;;;
251126;1300;29;;;
251126;1400;19;;;
251126;1500;24;;;
251126;1600;28;;;
251126;1700;42;;;
251126;1800;18;;;
251126;1900;46;;;
251126;2000;24;;;
251126;2100;16;;;
251126;2200;29;;;
251126;2300;19;;;
251127;0000;32;;;
251127;0100;11;;;
251127;0200;9;;;
251127;0300;8;;;
251127;0400;17;;;
251127;0500;8;;;
251127;0600;15;;;
251127;0700;16;;;
251127;0800;24;;;
251127;0900;27;;;
251127;1000;34;;;
251127;1100;38;;;
251127;1200;24;;;
251127;1300;32;;;
251127;1400;26;;;
251127;1500;27;;;
251127;1600;34;;;
251127;1700;40;;;
251127;1800;25;;;
251127;1900;23;;;
251127;2000;25;;;
251127;2100;21;;;
251127;2200;18;;;
251127;2300;42;;;
251128;0000;18;;;
251128;0100;16;;;
251128;0200;12;;;
251128;0300;13;;;
251128;0400;10;;;
251128;0500;10;;;
251128;0600;24;;;
251128;0700;97;;;
251128;0800;42;;;
251128;0900;25;;;
251128;1000;26;;;
251128;1100;27;;;
251128;1200;22;;;
251128;1300;39;;;
251128;1400;61;;;
251128;1500;70;;;
251128;1600;57;;;
251128;1700;51;;;
251128;1800;47;;;
251128;1900;45;;;
251128;2000;38;;;
251128;2100;24;;;
251128;2200;16;;;
251128;2300;18;;;
251129;0000;11;;;
251129;0100;9;;;
251129;0200;8;;;
251129;0300;5;;;
251129;0400;2;;;
251129;0500;3;;;
251129;0600;4;;;
251129;0700;5;;;
251129;0800;8;;;
251129;0900;7;;;
251129;1000;7;;;
251129;1100;7;;;
251129;1200;7;;;
251129;1300;9;;;
251129;1400;9;;;
251129;1500;8;;;
251129;1600;30;;;
