FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250905;2200;68;;;
250905;2300;68;;;
250906;0000;58;;;
250906;0100;54;;;
250906;0200;48;;;
250906;0300;31;;;
250906;0400;24;;;
250906;0500;24;;;
250906;0600;30;;;
250906;0700;56;;;
250906;0800;112;;;
250906;0900;99;;;
250906;1000;43;;;
250906;1100;21;;;
250906;1200;36;;;
250906;1300;38;;;
250906;1400;36;;;
250906;1500;24;;;
250906;1600;17;;;
250906;1700;8;;;
250906;1800;20;;;
250906;1900;36;;;
250906;2000;26;;;
250906;2100;26;;;
250906;2200;28;;;
250906;2300;38;;;
250907;0000;40;;;
250907;0100;29;;;
250907;0200;18;;;
250907;0300;12;;;
250907;0400;8;;;
250907;0500;5;;;
250907;0600;4;;;
250907;0700;5;;;
250907;0800;3;;;
250907;0900;8;;;
250907;1000;7;;;
250907;1100;1;;;
250907;1200;4;;;
250907;1300;35;;;
250907;1400;19;;;
250907;1500;11;;;
250907;1600;5;;;
250907;1700;9;;;
250907;1800;9;;;
250907;1900;12;;;
250907;2000;13;;;
250907;2100;18;;;
250907;2200;17;;;
250907;2300;19;;;
250908;0000;7;;;
250908;0100;11;;;
250908;0200;23;;;
250908;0300;11;;;
250908;0400;15;;;
250908;0500;9;;;
250908;0600;17;;;
250908;0700;32;;;
250908;0800;44;;;
250908;0900;28;;;
250908;1000;12;;;
250908;1100;12;;;
250908;1200;19;;;
250908;1300;19;;;
250908;1400;12;;;
250908;1500;11;;;
250908;1600;6;;;
250908;1700;13;;;
250908;1800;32;;;
250908;1900;63;;;
250908;2000;65;;;
250908;2100;55;;;
250908;2200;30;;;
250908;2300;28;;;
250909;0000;42;;;
250909;0100;39;;;
250909;0200;32;;;
250909;0300;37;;;
250909;0400;32;;;
250909;0500;22;;;
250909;0600;29;;;
250909;0700;95;;;
250909;0800;134;;;
250909;0900;128;;;
250909;1000;72;;;
250909;1100;12;;;
250909;1200;11;;;
250909;1300;11;;;
250909;1400;16;;;
250909;1500;21;;;
250909;1600;24;;;
250909;1700;24;;;
250909;1800;43;;;
250909;1900;59;;;
250909;2000;40;;;
250909;2100;40;;;
250909;2200;47;;;
250909;2300;52;;;
250910;0000;38;;;
250910;0100;37;;;
250910;0200;13;;;
250910;0300;16;;;
250910;0400;15;;;
250910;0500;21;;;
250910;0600;39;;;
250910;0700;108;;;
250910;0800;83;;;
250910;0900;58;;;
250910;1000;27;;;
250910;1100;15;;;
250910;1200;16;;;
250910;1300;15;;;
250910;1400;22;;;
250910;1500;22;;;
250910;1600;20;;;
250910;1700;21;;;
250910;1800;21;;;
250910;1900;60;;;
250910;2000;90;;;
250910;2100;98;;;
250910;2200;64;;;
250910;2300;53;;;
250911;0000;55;;;
250911;0100;53;;;
250911;0200;41;;;
250911;0300;48;;;
250911;0400;42;;;
250911;0500;39;;;
250911;0600;53;;;
250911;0700;121;;;
250911;0800;205;;;
250911;0900;142;;;
250911;1000;45;;;
250911;1100;178;;;
250911;1200;382;;;
250911;1300;120;;;
250911;1400;38;;;
250911;1500;30;;;
250911;1600;23;;;
250911;1700;25;;;
250911;1800;49;;;
250911;1900;93;;;
250911;2000;131;;;
250911;2100;85;;;
250911;2200;71;;;
250911;2300;70;;;
250912;0000;77;;;
250912;0100;56;;;
250912;0200;36;;;
250912;0300;29;;;
250912;0400;28;;;
250912;0500;49;;;
250912;0600;67;;;
250912;0700;129;;;
250912;0800;177;;;
250912;0900;79;;;
250912;1000;37;;;
250912;1100;33;;;
250912;1200;32;;;
250912;1300;20;;;
250912;1400;35;;;
250912;1500;31;;;
250912;1600;20;;;
250912;1700;25;;;
250912;1800;15;;;
250912;1900;13;;;
250912;2000;17;;;
250912;2100;9;;;
250912;2200;13;;;
250912;2300;13;;;
250913;0000;15;;;
250913;0100;7;;;
250913;0200;5;;;
250913;0300;9;;;
250913;0400;9;;;
250913;0500;1;;;
250913;0600;11;;;
250913;0700;12;;;
250913;0800;16;;;
250913;0900;9;;;
250913;1000;9;;;
250913;1100;6;;;
250913;1200;15;;;
250913;1300;28;;;
250913;1400;19;;;
250913;1500;24;;;
250913;1600;33;;;
250913;1700;190;;;
250913;1800;93;;;
250913;1900;34;;;
250913;2000;51;;;
250913;2100;145;;;
250913;2200;127;;;
250913;2300;69;;;
250914;0000;49;;;
250914;0100;30;;;
250914;0200;29;;;
250914;0300;25;;;
250914;0400;23;;;
250914;0500;29;;;
250914;0600;35;;;
250914;0700;69;;;
250914;0800;94;;;
250914;0900;70;;;
250914;1000;21;;;
250914;1100;8;;;
250914;1200;11;;;
250914;1300;19;;;
250914;1400;34;;;
250914;1500;39;;;
250914;1600;48;;;
250914;1700;47;;;
250914;1800;44;;;
250914;1900;43;;;
250914;2000;76;;;
250914;2100;53;;;
250914;2200;33;;;
250914;2300;26;;;
250915;0000;41;;;
250915;0100;40;;;
250915;0200;28;;;
250915;0300;24;;;
250915;0400;20;;;
250915;0500;31;;;
250915;0600;38;;;
250915;0700;149;;;
250915;0800;155;;;
250915;0900;108;;;
250915;1000;73;;;
250915;1100;41;;;
250915;1200;32;;;
250915;1300;24;;;
250915;1400;23;;;
250915;1500;29;;;
250915;1600;30;;;
250915;1700;19;;;
250915;1800;29;;;
250915;1900;83;;;
250915;2000;110;;;
250915;2100;75;;;
250915;2200;55;;;
250915;2300;87;;;
250916;0000;60;;;
250916;0100;42;;;
250916;0200;33;;;
250916;0300;29;;;
250916;0400;26;;;
250916;0500;30;;;
250916;0600;42;;;
250916;0700;213;;;
250916;0800;172;;;
250916;0900;68;;;
250916;1000;65;;;
250916;1100;39;;;
250916;1200;21;;;
250916;1300;21;;;
250916;1400;22;;;
250916;1500;29;;;
250916;1600;18;;;
250916;1700;20;;;
250916;1800;36;;;
250916;1900;55;;;
250916;2000;46;;;
250916;2100;25;;;
250916;2200;17;;;
250916;2300;19;;;
250917;0000;11;;;
250917;0100;9;;;
250917;0200;13;;;
250917;0300;23;;;
250917;0400;8;;;
250917;0500;9;;;
250917;0600;26;;;
250917;0700;67;;;
250917;0800;117;;;
250917;0900;79;;;
250917;1000;30;;;
250917;1100;12;;;
250917;1200;24;;;
250917;1300;20;;;
250917;1400;10;;;
250917;1500;15;;;
250917;1600;14;;;
250917;1700;13;;;
250917;1800;21;;;
250917;1900;34;;;
250917;2000;29;;;
250917;2100;29;;;
250917;2200;68;;;
250917;2300;71;;;
250918;0000;47;;;
250918;0100;35;;;
250918;0200;44;;;
250918;0300;48;;;
250918;0400;36;;;
250918;0500;29;;;
250918;0600;33;;;
250918;0700;58;;;
250918;0800;104;;;
250918;0900;61;;;
250918;1000;18;;;
250918;1100;8;;;
250918;1200;4;;;
250918;1300;14;;;
250918;1400;19;;;
250918;1500;17;;;
250918;1600;29;;;
250918;1700;33;;;
250918;1800;37;;;
250918;1900;35;;;
250918;2000;34;;;
250918;2100;37;;;
250918;2200;62;;;
250918;2300;37;;;
250919;0000;50;;;
250919;0100;46;;;
250919;0200;45;;;
250919;0300;42;;;
250919;0400;25;;;
250919;0500;28;;;
250919;0600;31;;;
250919;0700;57;;;
250919;0800;81;;;
250919;0900;72;;;
250919;1000;31;;;
250919;1100;8;;;
250919;1200;11;;;
250919;1300;12;;;
250919;1400;18;;;
250919;1500;15;;;
250919;1600;14;;;
250919;1700;25;;;
250919;1800;28;;;
250919;1900;31;;;
250919;2000;24;;;
250919;2100;16;;;
250919;2200;11;;;
250919;2300;13;;;
250920;0000;1;;;
250920;0100;6;;;
250920;0200;6;;;
250920;0300;4;;;
250920;0400;9;;;
250920;0500;8;;;
250920;0600;9;;;
250920;0700;20;;;
250920;0800;17;;;
250920;0900;8;;;
250920;1000;7;;;
250920;1100;11;;;
250920;1200;10;;;
250920;1300;24;;;
250920;1400;27;;;
250920;1500;12;;;
250920;1600;8;;;
250920;1700;9;;;
250920;1800;14;;;
250920;1900;8;;;
250920;2000;14;;;
250920;2100;15;;;
250920;2200;5;;;
250920;2300;9;;;
250921;0000;12;;;
250921;0100;;;;
250921;0200;5;;;
250921;0300;7;;;
250921;0400;7;;;
250921;0500;2;;;
250921;0600;4;;;
250921;0700;11;;;
250921;0800;1;;;
250921;0900;1;;;
250921;1000;18;;;
250921;1100;12;;;
250921;1200;7;;;
250921;1300;1;;;
250921;1400;6;;;
250921;1500;9;;;
250921;1600;11;;;
250921;1700;14;;;
250921;1800;23;;;
250921;1900;30;;;
250921;2000;30;;;
250921;2100;25;;;
250921;2200;38;;;
250921;2300;52;;;
250922;0000;35;;;
250922;0100;25;;;
250922;0200;19;;;
250922;0300;16;;;
250922;0400;19;;;
250922;0500;25;;;
250922;0600;37;;;
250922;0700;165;;;
250922;0800;164;;;
250922;0900;99;;;
250922;1000;34;;;
250922;1100;18;;;
250922;1200;14;;;
250922;1300;12;;;
250922;1400;11;;;
250922;1500;8;;;
250922;1600;24;;;
250922;1700;25;;;
250922;1800;38;;;
250922;1900;54;;;
250922;2000;68;;;
250922;2100;183;;;
250922;2200;158;;;
250922;2300;69;;;
250923;0000;43;;;
250923;0100;52;;;
250923;0200;45;;;
250923;0300;44;;;
250923;0400;40;;;
250923;0500;45;;;
250923;0600;78;;;
250923;0700;278;;;
250923;0800;204;;;
250923;0900;68;;;
250923;1000;36;;;
250923;1100;22;;;
250923;1200;26;;;
250923;1300;30;;;
250923;1400;39;;;
250923;1500;45;;;
250923;1600;38;;;
250923;1700;35;;;
250923;1800;40;;;
250923;1900;41;;;
250923;2000;84;;;
250923;2100;196;;;
250923;2200;179;;;
250923;2300;120;;;
250924;0000;86;;;
250924;0100;56;;;
250924;0200;35;;;
250924;0300;30;;;
250924;0400;30;;;
250924;0500;32;;;
250924;0600;55;;;
250924;0700;183;;;
250924;0800;144;;;
250924;0900;80;;;
250924;1000;31;;;
250924;1100;14;;;
250924;1200;26;;;
250924;1300;27;;;
250924;1400;;;47;
250924;1500;31;;;
250924;1600;20;;;
250924;1700;29;;;
250924;1800;34;;;
250924;1900;50;;;
250924;2000;56;;;
250924;2100;58;;;
250924;2200;51;;;
250924;2300;48;;;
250925;0000;58;;;
250925;0100;56;;;
250925;0200;37;;;
250925;0300;35;;;
250925;0400;28;;;
250925;0500;30;;;
250925;0600;62;;;
250925;0700;151;;;
250925;0800;141;;;
250925;0900;40;;;
250925;1000;19;;;
250925;1100;38;;;
250925;1200;49;;;
250925;1300;52;;;
250925;1400;37;;;
250925;1500;22;;;
250925;1600;21;;;
250925;1700;26;;;
250925;1800;24;;;
250925;1900;26;;;
250925;2000;30;;;
250925;2100;25;;;
250925;2200;1;;;
250925;2300;14;;;
250926;0000;20;;;
250926;0100;22;;;
250926;0200;14;;;
250926;0300;20;;;
250926;0400;21;;;
250926;0500;25;;;
250926;0600;20;;;
250926;0700;20;;;
250926;0800;16;;;
250926;0900;17;;;
250926;1000;11;;;
250926;1100;2;;;
250926;1200;17;;;
250926;1300;23;;;
250926;1400;19;;;
250926;1500;9;;;
250926;1600;18;;;
250926;1700;18;;;
250926;1800;8;;;
250926;1900;14;;;
250926;2000;10;;;
250926;2100;7;;;
250926;2200;22;;;
250926;2300;13;;;
250927;0000;6;;;
250927;0100;7;;;
250927;0200;10;;;
250927;0300;4;;;
250927;0400;8;;;
250927;0500;9;;;
250927;0600;13;;;
250927;0700;24;;;
250927;0800;26;;;
250927;0900;26;;;
250927;1000;25;;;
250927;1100;22;;;
250927;1200;14;;;
250927;1300;14;;;
250927;1400;17;;;
250927;1500;21;;;
250927;1600;24;;;
250927;1700;21;;;
250927;1800;25;;;
250927;1900;41;;;
250927;2000;83;;;
250927;2100;87;;;
250927;2200;100;;;
250927;2300;99;;;
250928;0000;82;;;
250928;0100;57;;;
250928;0200;53;;;
250928;0300;52;;;
250928;0400;40;;;
250928;0500;50;;;
250928;0600;83;;;
250928;0700;103;;;
250928;0800;98;;;
250928;0900;43;;;
250928;1000;15;;;
250928;1100;12;;;
250928;1200;23;;;
250928;1300;28;;;
250928;1400;42;;;
250928;1500;36;;;
250928;1600;49;;;
250928;1700;44;;;
250928;1800;40;;;
250928;1900;51;;;
250928;2000;57;;;
250928;2100;65;;;
250928;2200;54;;;
250928;2300;38;;;
250929;0000;28;;;
250929;0100;29;;;
250929;0200;32;;;
250929;0300;32;;;
250929;0400;28;;;
250929;0500;28;;;
250929;0600;41;;;
250929;0700;112;;;
250929;0800;92;;;
250929;0900;49;;;
250929;1000;35;;;
250929;1100;24;;;
250929;1200;34;;;
250929;1300;30;;;
250929;1400;17;;;
250929;1500;20;;;
250929;1600;30;;;
250929;1700;22;;;
250929;1800;40;;;
250929;1900;51;;;
250929;2000;46;;;
250929;2100;32;;;
250929;2200;35;;;
250929;2300;21;;;
250930;0000;26;;;
250930;0100;22;;;
250930;0200;17;;;
250930;0300;9;;;
250930;0400;16;;;
250930;0500;23;;;
250930;0600;59;;;
250930;0700;176;;;
250930;0800;78;;;
250930;0900;42;;;
250930;1000;27;;;
250930;1100;25;;;
250930;1200;33;;;
250930;1300;28;;;
250930;1400;18;;;
250930;1500;22;;;
250930;1600;28;;;
250930;1700;48;;;
250930;1800;201;;;
250930;1900;298;;;
250930;2000;203;;;
250930;2100;108;;;
250930;2200;70;;;
250930;2300;44;;;
251001;0000;43;;;
251001;0100;36;;;
251001;0200;31;;;
251001;0300;25;;;
251001;0400;22;;;
251001;0500;29;;;
251001;0600;88;;;
251001;0700;279;;;
251001;0800;182;;;
251001;0900;65;;;
