FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250805;1200;35;;;
250805;1300;31;;;
250805;1400;38;;;
250805;1500;29;;;
250805;1600;24;;;
250805;1700;32;;;
250805;1800;54;;;
250805;1900;48;;;
250805;2000;36;;;
250805;2100;26;;;
250805;2200;32;;;
250805;2300;41;;;
250806;0000;28;;;
250806;0100;28;;;
250806;0200;32;;;
250806;0300;25;;;
250806;0400;18;;;
250806;0500;14;;;
250806;0600;14;;;
250806;0700;24;;;
250806;0800;70;;;
250806;0900;44;;;
250806;1000;38;;;
250806;1100;41;;;
250806;1200;43;;;
250806;1300;77;;;
250806;1400;38;;;
250806;1500;38;;;
250806;1600;27;;;
250806;1700;36;;;
250806;1800;56;;;
250806;1900;47;;;
250806;2000;42;;;
250806;2100;42;;;
250806;2200;33;;;
250806;2300;28;;;
250807;0000;26;;;
250807;0100;33;;;
250807;0200;33;;;
250807;0300;33;;;
250807;0400;40;;;
250807;0500;31;;;
250807;0600;31;;;
250807;0700;43;;;
250807;0800;44;;;
250807;0900;46;;;
250807;1000;57;;;
250807;1100;48;;;
250807;1200;36;;;
250807;1300;38;;;
250807;1400;31;;;
250807;1500;31;;;
250807;1600;33;;;
250807;1700;55;;;
250807;1800;38;;;
250807;1900;32;;;
250807;2000;39;;;
250807;2100;36;;;
250807;2200;31;;;
250807;2300;27;;;
250808;0000;38;;;
250808;0100;47;;;
250808;0200;29;;;
250808;0300;34;;;
250808;0400;27;;;
250808;0500;26;;;
250808;0600;51;;;
250808;0700;89;;;
250808;0800;37;;;
250808;0900;40;;;
250808;1000;44;;;
250808;1100;52;;;
250808;1200;50;;;
250808;1300;52;;;
250808;1400;36;;;
250808;1500;42;;;
250808;1600;46;;;
250808;1700;43;;;
250808;1800;59;;;
250808;1900;35;;;
250808;2000;38;;;
250808;2100;28;;;
250808;2200;39;;;
250808;2300;31;;;
250809;0000;47;;;
250809;0100;42;;;
250809;0200;31;;;
250809;0300;35;;;
250809;0400;40;;;
250809;0500;44;;;
250809;0600;41;;;
250809;0700;29;;;
250809;0800;22;;;
250809;0900;43;;;
250809;1000;50;;;
250809;1100;43;;;
250809;1200;45;;;
250809;1300;39;;;
250809;1400;36;;;
250809;1500;42;;;
250809;1600;37;;;
250809;1700;36;;;
250809;1800;35;;;
250809;1900;40;;;
250809;2000;83;;;
250809;2100;90;;;
250809;2200;96;;;
250809;2300;25;;;
250810;0000;26;;;
250810;0100;23;;;
250810;0200;20;;;
250810;0300;22;;;
250810;0400;24;;;
250810;0500;27;;;
250810;0600;36;;;
250810;0700;35;;;
250810;0800;45;;;
250810;0900;57;;;
250810;1000;69;;;
250810;1100;54;;;
250810;1200;54;;;
250810;1300;47;;;
250810;1400;63;;;
250810;1500;32;;;
250810;1600;30;;;
250810;1700;29;;;
250810;1800;44;;;
250810;1900;53;;;
250810;2000;42;;;
250810;2100;53;;;
250810;2200;88;;;
250810;2300;82;;;
250811;0000;91;;;
250811;0100;70;;;
250811;0200;59;;;
250811;0300;56;;;
250811;0400;48;;;
250811;0500;53;;;
250811;0600;81;;;
250811;0700;174;;;
250811;0800;185;;;
250811;0900;116;;;
250811;1000;101;;;
250811;1100;;;;
250811;1200;;;;
250811;1300;;;;
250811;1400;;;;
250811;1500;;;;
250811;1600;;;;
250811;1700;;;;
250811;1800;;;;
250811;1900;;;;
250811;2000;;;;
250811;2100;;;;
250811;2200;;;;
250811;2300;;;;
250812;0000;;;;
250812;0100;;;;
250812;0200;;;;
250812;0300;;;;
250812;0400;;;;
250812;0500;;;;
