FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
251110;2000;8;;;
251110;2100;1;;;
251110;2200;1;;;
251110;2300;1;;;
251111;0000;1;;;
251111;0100;4;;;
251111;0200;2;;;
251111;0300;2;;;
251111;0400;10;;;
251111;0500;10;;;
251111;0600;17;;;
251111;0700;15;;;
251111;0800;20;;;
251111;0900;19;;;
251111;1000;18;;;
251111;1100;17;;;
251111;1200;19;;;
251111;1300;15;;;
251111;1400;9;;;
251111;1500;9;;;
251111;1600;21;;;
251111;1700;32;;;
251111;1800;33;;;
251111;1900;18;;;
251111;2000;1;;;
251111;2100;1;;;
251111;2200;1;;;
251111;2300;1;;;
251112;0000;2;;;
251112;0100;9;;;
251112;0200;15;;;
251112;0300;8;;;
251112;0400;15;;;
251112;0500;5;;;
251112;0600;7;;;
251112;0700;6;;;
251112;0800;14;;;
251112;0900;12;;;
251112;1000;17;;;
251112;1100;20;;;
251112;1200;23;;;
251112;1300;18;;;
251112;1400;13;;;
251112;1500;7;;;
251112;1600;1;;;
251112;1700;4;;;
251112;1800;13;;;
251112;1900;29;;;
251112;2000;27;;;
251112;2100;15;;;
251112;2200;9;;;
251112;2300;5;;;
251113;0000;32;;;
251113;0100;11;;;
251113;0200;15;;;
251113;0300;12;;;
251113;0400;13;;;
251113;0500;15;;;
251113;0600;22;;;
251113;0700;17;;;
251113;0800;10;;;
251113;0900;6;;;
251113;1000;6;;;
251113;1100;11;;;
251113;1200;17;;;
251113;1300;16;;;
251113;1400;11;;;
251113;1500;13;;;
251113;1600;20;;;
251113;1700;32;;;
251113;1800;30;;;
251113;1900;45;;;
251113;2000;15;;;
251113;2100;7;;;
251113;2200;1;;;
251113;2300;1;;;
251114;0000;2;;;
251114;0100;6;;;
251114;0200;2;;;
251114;0300;1;;;
251114;0400;9;;;
251114;0500;19;;;
251114;0600;21;;;
251114;0700;13;;;
251114;0800;11;;;
251114;0900;9;;;
251114;1000;11;;;
251114;1100;10;;;
251114;1200;12;;;
251114;1300;14;;;
251114;1400;19;;;
251114;1500;22;;;
251114;1600;8;;;
251114;1700;3;;;
251114;1800;;;;
251114;1900;2;;;
251114;2000;4;;;
251114;2100;13;;;
251114;2200;11;;;
251114;2300;9;;;
251115;0000;8;;;
251115;0100;6;;;
251115;0200;6;;;
251115;0300;13;;;
251115;0400;24;;;
251115;0500;26;;;
251115;0600;16;;;
251115;0700;12;;;
251115;0800;13;;;
251115;0900;13;;;
251115;1000;10;;;
251115;1100;19;;;
251115;1200;15;;;
251115;1300;7;;;
251115;1400;6;;;
251115;1500;7;;;
251115;1600;9;;;
251115;1700;12;;;
251115;1800;8;;;
251115;1900;11;;;
251115;2000;6;;;
251115;2100;3;;;
251115;2200;10;;;
251115;2300;16;;;
251116;0000;18;;;
251116;0100;15;;;
251116;0200;14;;;
251116;0300;14;;;
251116;0400;12;;;
251116;0500;12;;;
251116;0600;11;;;
251116;0700;5;;;
