FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250730;1600;49;;;
250730;1700;140;;;
250730;1800;78;;;
250730;1900;103;;;
250730;2000;140;;;
250730;2100;108;;;
250730;2200;48;;;
250730;2300;42;;;
250731;0000;29;;;
250731;0100;22;;;
250731;0200;15;;;
250731;0300;12;;;
250731;0400;19;;;
250731;0500;33;;;
250731;0600;92;;;
250731;0700;148;;;
250731;0800;104;;;
250731;0900;64;;;
250731;1000;57;;;
250731;1100;74;;;
250731;1200;187;;;
250731;1300;124;;;
250731;1400;94;;;
250731;1500;87;;;
250731;1600;67;;;
250731;1700;116;;;
250731;1800;94;;;
250731;1900;132;;;
250731;2000;93;;;
250731;2100;111;;;
250731;2200;70;;;
250731;2300;74;;;
250801;0000;61;;;
250801;0100;28;;;
250801;0200;17;;;
250801;0300;21;;;
250801;0400;19;;;
250801;0500;17;;;
250801;0600;68;;;
250801;0700;73;;;
250801;0800;94;;;
250801;0900;94;;;
250801;1000;76;;;
250801;1100;62;;;
250801;1200;80;;;
250801;1300;94;;;
250801;1400;135;;;
250801;1500;135;;;
250801;1600;115;;;
250801;1700;110;;;
250801;1800;288;;;
250801;1900;206;;;
250801;2000;244;;;
250801;2100;71;;;
250801;2200;55;;;
250801;2300;54;;;
250802;0000;37;;;
250802;0100;52;;;
250802;0200;47;;;
250802;0300;20;;;
250802;0400;24;;;
250802;0500;6;;;
250802;0600;11;;;
250802;0700;9;;;
250802;0800;29;;;
250802;0900;45;;;
250802;1000;35;;;
250802;1100;33;;;
250802;1200;31;;;
250802;1300;27;;;
250802;1400;36;;;
250802;1500;31;;;
250802;1600;39;;;
250802;1700;68;;;
250802;1800;55;;;
250802;1900;78;;;
250802;2000;91;;;
250802;2100;73;;;
250802;2200;197;;;
250802;2300;120;;;
250803;0000;30;;;
250803;0100;11;;;
250803;0200;12;;;
250803;0300;11;;;
250803;0400;38;;;
250803;0500;15;;;
250803;0600;21;;;
250803;0700;30;;;
250803;0800;58;;;
250803;0900;49;;;
250803;1000;12;;;
250803;1100;13;;;
250803;1200;21;;;
250803;1300;24;;;
250803;1400;35;;;
250803;1500;53;;;
250803;1600;44;;;
250803;1700;127;;;
250803;1800;202;;;
250803;1900;308;;;
250803;2000;103;;;
250803;2100;169;;;
250803;2200;199;;;
250803;2300;93;;;
250804;0000;177;;;
250804;0100;160;;;
250804;0200;98;;;
250804;0300;85;;;
250804;0400;50;;;
250804;0500;177;;;
250804;0600;245;;;
250804;0700;408;;;
250804;0800;332;;;
250804;0900;449;;;
250804;1000;234;;;
250804;1100;41;;;
250804;1200;32;;;
250804;1300;29;;;
250804;1400;29;;;
250804;1500;44;;;
250804;1600;29;;;
250804;1700;71;;;
250804;1800;64;;;
250804;1900;61;;;
250804;2000;140;;;
250804;2100;114;;;
250804;2200;97;;;
250804;2300;82;;;
250805;0000;50;;;
250805;0100;73;;;
250805;0200;38;;;
250805;0300;37;;;
250805;0400;18;;;
250805;0500;33;;;
250805;0600;161;;;
250805;0700;110;;;
250805;0800;65;;;
250805;0900;39;;;
250805;1000;42;;;
250805;1100;33;;;
250805;1200;26;;;
250805;1300;14;;;
250805;1400;15;;;
250805;1500;20;;;
250805;1600;20;;;
250805;1700;33;;;
250805;1800;76;;;
250805;1900;75;;;
250805;2000;40;;;
250805;2100;36;;;
250805;2200;66;;;
250805;2300;117;;;
250806;0000;19;;;
250806;0100;31;;;
250806;0200;10;;;
250806;0300;9;;;
250806;0400;4;;;
250806;0500;10;;;
250806;0600;45;;;
250806;0700;35;;;
250806;0800;34;;;
250806;0900;61;;;
250806;1000;15;;;
250806;1100;12;;;
250806;1200;12;;;
250806;1300;10;;;
250806;1400;8;;;
250806;1500;9;;;
250806;1600;17;;;
250806;1700;52;;;
250806;1800;77;;;
250806;1900;59;;;
250806;2000;37;;;
250806;2100;40;;;
250806;2200;41;;;
250806;2300;17;;;
250807;0000;15;;;
250807;0100;6;;;
250807;0200;6;;;
250807;0300;4;;;
250807;0400;4;;;
250807;0500;8;;;
250807;0600;12;;;
250807;0700;54;;;
250807;0800;37;;;
250807;0900;13;;;
250807;1000;8;;;
250807;1100;17;;;
250807;1200;24;;;
250807;1300;19;;;
250807;1400;19;;;
250807;1500;16;;;
250807;1600;22;;;
250807;1700;36;;;
250807;1800;53;;;
250807;1900;113;;;
250807;2000;258;;;
250807;2100;303;;;
250807;2200;319;;;
250807;2300;137;;;
250808;0000;126;;;
250808;0100;108;;;
250808;0200;103;;;
250808;0300;77;;;
250808;0400;122;;;
250808;0500;64;;;
250808;0600;117;;;
250808;0700;59;;;
250808;0800;95;;;
250808;0900;65;;;
250808;1000;88;;;
250808;1100;88;;;
250808;1200;79;;;
250808;1300;56;;;
250808;1400;83;;;
250808;1500;94;;;
250808;1600;79;;;
250808;1700;120;;;
250808;1800;529;;;
250808;1900;772;;;
250808;2000;706;;;
250808;2100;655;;;
250808;2200;509;;;
250808;2300;618;;;
250809;0000;329;;;
250809;0100;140;;;
250809;0200;176;;;
250809;0300;125;;;
250809;0400;60;;;
250809;0500;204;;;
250809;0600;184;;;
250809;0700;220;;;
250809;0800;278;;;
250809;0900;297;;;
250809;1000;334;;;
250809;1100;220;;;
250809;1200;160;;;
250809;1300;179;;;
250809;1400;210;;;
250809;1500;50;;;
250809;1600;57;;;
250809;1700;98;;;
250809;1800;77;;;
250809;1900;48;;;
250809;2000;35;;;
250809;2100;57;;;
250809;2200;61;;;
250809;2300;61;;;
250810;0000;209;;;
250810;0100;89;;;
250810;0200;49;;;
250810;0300;63;;;
250810;0400;54;;;
250810;0500;57;;;
250810;0600;104;;;
250810;0700;113;;;
250810;0800;110;;;
250810;0900;106;;;
250810;1000;106;;;
250810;1100;92;;;
250810;1200;80;;;
250810;1300;71;;;
250810;1400;43;;;
250810;1500;40;;;
250810;1600;57;;;
250810;1700;63;;;
250810;1800;98;;;
250810;1900;106;;;
250810;2000;250;;;
250810;2100;122;;;
250810;2200;26;;;
250810;2300;85;;;
250811;0000;47;;;
250811;0100;29;;;
250811;0200;12;;;
250811;0300;11;;;
250811;0400;10;;;
250811;0500;49;;;
250811;0600;34;;;
250811;0700;120;;;
250811;0800;140;;;
250811;0900;91;;;
250811;1000;71;;;
250811;1100;68;;;
250811;1200;57;;;
250811;1300;100;;;
250811;1400;169;;;
250811;1500;134;;;
250811;1600;124;;;
250811;1700;126;;;
250811;1800;67;;;
250811;1900;44;;;
250811;2000;32;;;
250811;2100;79;;;
250811;2200;33;;;
250811;2300;12;;;
250812;0000;13;;;
250812;0100;19;;;
250812;0200;15;;;
250812;0300;5;;;
250812;0400;4;;;
250812;0500;15;;;
250812;0600;29;;;
250812;0700;62;;;
250812;0800;102;;;
250812;0900;73;;;
250812;1000;37;;;
250812;1100;21;;;
250812;1200;11;;;
250812;1300;13;;;
250812;1400;24;;;
250812;1500;11;;;
250812;1600;50;;;
250812;1700;94;;;
250812;1800;193;;;
250812;1900;320;;;
250812;2000;401;;;
250812;2100;308;;;
250812;2200;189;;;
250812;2300;327;;;
250813;0000;114;;;
250813;0100;54;;;
250813;0200;5;;;
250813;0300;19;;;
250813;0400;16;;;
250813;0500;17;;;
250813;0600;17;;;
250813;0700;78;;;
250813;0800;56;;;
250813;0900;38;;;
250813;1000;52;;;
250813;1100;30;;;
250813;1200;62;;;
250813;1300;52;;;
250813;1400;36;;;
250813;1500;22;;;
250813;1600;29;;;
250813;1700;76;;;
250813;1800;298;;;
250813;1900;541;;;
250813;2000;691;;;
250813;2100;837;;;
250813;2200;676;;;
250813;2300;317;;;
250814;0000;305;;;
250814;0100;313;;;
250814;0200;155;;;
250814;0300;116;;;
250814;0400;87;;;
250814;0500;123;;;
250814;0600;328;;;
250814;0700;433;;;
250814;0800;539;;;
250814;0900;303;;;
250814;1000;79;;;
250814;1100;50;;;
250814;1200;21;;;
250814;1300;14;;;
250814;1400;8;;;
250814;1500;11;;;
250814;1600;20;;;
250814;1700;12;;;
250814;1800;42;;;
250814;1900;17;;;
250814;2000;29;;;
250814;2100;25;;;
250814;2200;26;;;
250814;2300;66;;;
250815;0000;173;;;
250815;0100;128;;;
250815;0200;95;;;
250815;0300;54;;;
250815;0400;85;;;
250815;0500;52;;;
250815;0600;75;;;
250815;0700;94;;;
250815;0800;133;;;
250815;0900;42;;;
250815;1000;71;;;
250815;1100;37;;;
250815;1200;21;;;
250815;1300;18;;;
250815;1400;14;;;
250815;1500;17;;;
250815;1600;35;;;
250815;1700;53;;;
250815;1800;169;;;
250815;1900;89;;;
250815;2000;327;;;
250815;2100;185;;;
250815;2200;89;;;
250815;2300;187;;;
250816;0000;111;;;
250816;0100;29;;;
250816;0200;40;;;
250816;0300;44;;;
250816;0400;65;;;
250816;0500;91;;;
250816;0600;119;;;
250816;0700;176;;;
250816;0800;241;;;
250816;0900;59;;;
250816;1000;45;;;
250816;1100;21;;;
250816;1200;23;;;
250816;1300;19;;;
250816;1400;23;;;
250816;1500;30;;;
250816;1600;29;;;
250816;1700;40;;;
250816;1800;61;;;
250816;1900;297;;;
250816;2000;183;;;
250816;2100;145;;;
250816;2200;73;;;
250816;2300;202;;;
250817;0000;90;;;
250817;0100;38;;;
250817;0200;55;;;
250817;0300;41;;;
250817;0400;48;;;
250817;0500;72;;;
250817;0600;91;;;
250817;0700;90;;;
250817;0800;126;;;
250817;0900;88;;;
250817;1000;70;;;
250817;1100;136;;;
250817;1200;74;;;
250817;1300;55;;;
250817;1400;60;;;
250817;1500;27;;;
250817;1600;32;;;
250817;1700;60;;;
250817;1800;95;;;
250817;1900;183;;;
250817;2000;189;;;
250817;2100;276;;;
250817;2200;409;;;
250817;2300;185;;;
250818;0000;87;;;
250818;0100;34;;;
250818;0200;32;;;
250818;0300;53;;;
250818;0400;46;;;
250818;0500;58;;;
250818;0600;98;;;
250818;0700;412;;;
250818;0800;195;;;
250818;0900;25;;;
250818;1000;30;;;
250818;1100;21;;;
250818;1200;10;;;
250818;1300;10;;;
250818;1400;9;;;
250818;1500;10;;;
250818;1600;17;;;
250818;1700;34;;;
250818;1800;70;;;
250818;1900;121;;;
250818;2000;38;;;
250818;2100;96;;;
250818;2200;82;;;
250818;2300;30;;;
250819;0000;15;;;
250819;0100;46;;;
250819;0200;2;;;
250819;0300;2;;;
250819;0400;1;;;
250819;0500;10;;;
250819;0600;28;;;
250819;0700;30;;;
250819;0800;48;;;
250819;0900;34;;;
250819;1000;49;;;
250819;1100;33;;;
250819;1200;29;;;
250819;1300;18;;;
250819;1400;10;;;
250819;1500;30;;;
250819;1600;25;;;
250819;1700;32;;;
250819;1800;58;;;
250819;1900;40;;;
250819;2000;44;;;
250819;2100;66;;;
250819;2200;57;;;
250819;2300;58;;;
250820;0000;23;;;
250820;0100;16;;;
250820;0200;15;;;
250820;0300;14;;;
250820;0400;11;;;
250820;0500;32;;;
250820;0600;90;;;
250820;0700;47;;;
250820;0800;56;;;
250820;0900;19;;;
250820;1000;16;;;
250820;1100;8;;;
250820;1200;9;;;
250820;1300;8;;;
250820;1400;8;;;
250820;1500;9;;;
250820;1600;14;;;
250820;1700;32;;;
250820;1800;51;;;
250820;1900;36;;;
250820;2000;20;;;
250820;2100;21;;;
250820;2200;18;;;
250820;2300;18;;;
250821;0000;19;;;
250821;0100;8;;;
250821;0200;5;;;
250821;0300;9;;;
250821;0400;10;;;
250821;0500;14;;;
250821;0600;37;;;
250821;0700;36;;;
250821;0800;52;;;
250821;0900;50;;;
250821;1000;61;;;
250821;1100;18;;;
250821;1200;22;;;
250821;1300;17;;;
250821;1400;23;;;
250821;1500;43;;;
250821;1600;34;;;
250821;1700;34;;;
250821;1800;51;;;
250821;1900;61;;;
250821;2000;50;;;
250821;2100;48;;;
250821;2200;28;;;
250821;2300;14;;;
250822;0000;47;;;
250822;0100;35;;;
250822;0200;12;;;
250822;0300;7;;;
250822;0400;7;;;
250822;0500;36;;;
250822;0600;93;;;
250822;0700;36;;;
250822;0800;24;;;
250822;0900;35;;;
250822;1000;17;;;
250822;1100;14;;;
250822;1200;11;;;
250822;1300;10;;;
250822;1400;15;;;
250822;1500;25;;;
250822;1600;22;;;
250822;1700;23;;;
250822;1800;34;;;
250822;1900;27;;;
250822;2000;58;;;
250822;2100;34;;;
250822;2200;15;;;
250822;2300;27;;;
250823;0000;20;;;
250823;0100;11;;;
250823;0200;9;;;
250823;0300;4;;;
250823;0400;1;;;
250823;0500;3;;;
250823;0600;5;;;
250823;0700;10;;;
250823;0800;26;;;
250823;0900;8;;;
250823;1000;15;;;
250823;1100;16;;;
250823;1200;14;;;
250823;1300;9;;;
250823;1400;7;;;
250823;1500;12;;;
250823;1600;18;;;
250823;1700;37;;;
250823;1800;33;;;
250823;1900;43;;;
250823;2000;61;;;
250823;2100;54;;;
250823;2200;34;;;
250823;2300;18;;;
250824;0000;11;;;
250824;0100;8;;;
250824;0200;4;;;
250824;0300;3;;;
250824;0400;4;;;
250824;0500;2;;;
250824;0600;1;;;
250824;0700;4;;;
250824;0800;16;;;
250824;0900;16;;;
250824;1000;16;;;
250824;1100;32;;;
250824;1200;20;;;
250824;1300;12;;;
250824;1400;16;;;
250824;1500;19;;;
250824;1600;15;;;
250824;1700;32;;;
250824;1800;33;;;
250824;1900;52;;;
250824;2000;80;;;
250824;2100;59;;;
250824;2200;51;;;
250824;2300;13;;;
250825;0000;9;;;
250825;0100;7;;;
250825;0200;4;;;
250825;0300;5;;;
250825;0400;5;;;
250825;0500;9;;;
250825;0600;13;;;
250825;0700;20;;;
250825;0800;37;;;
250825;0900;54;;;
250825;1000;46;;;
250825;1100;38;;;
250825;1200;26;;;
250825;1300;36;;;
250825;1400;29;;;
250825;1500;24;;;
250825;1600;26;;;
250825;1700;21;;;
250825;1800;22;;;
250825;1900;24;;;
250825;2000;32;;;
250825;2100;18;;;
250825;2200;24;;;
250825;2300;18;;;
250826;0000;8;;;
250826;0100;12;;;
250826;0200;7;;;
250826;0300;3;;;
250826;0400;5;;;
250826;0500;12;;;
250826;0600;36;;;
250826;0700;47;;;
250826;0800;29;;;
250826;0900;46;;;
250826;1000;14;;;
250826;1100;20;;;
250826;1200;12;;;
250826;1300;9;;;
250826;1400;8;;;
250826;1500;17;;;
250826;1600;19;;;
250826;1700;34;;;
250826;1800;35;;;
250826;1900;31;;;
250826;2000;27;;;
250826;2100;15;;;
250826;2200;24;;;
250826;2300;10;;;
250827;0000;8;;;
250827;0100;5;;;
250827;0200;2;;;
250827;0300;1;;;
250827;0400;3;;;
250827;0500;6;;;
250827;0600;15;;;
250827;0700;26;;;
250827;0800;;;;
250827;0900;;;;
250827;1000;19;;;
250827;1100;10;;;
250827;1200;12;;;
250827;1300;10;;;
250827;1400;9;;;
250827;1500;16;;;
250827;1600;33;;;
250827;1700;67;;;
250827;1800;105;;;
250827;1900;138;;;
250827;2000;340;;;
250827;2100;236;;;
250827;2200;124;;;
250827;2300;164;;;
250828;0000;162;;;
250828;0100;149;;;
250828;0200;120;;;
250828;0300;73;;;
250828;0400;52;;;
250828;0500;96;;;
250828;0600;98;;;
250828;0700;213;;;
250828;0800;95;;;
250828;0900;143;;;
250828;1000;86;;;
250828;1100;50;;;
250828;1200;32;;;
250828;1300;13;;;
250828;1400;43;;;
250828;1500;39;;;
250828;1600;44;;;
250828;1700;55;;;
250828;1800;85;;;
250828;1900;284;;;
250828;2000;224;;;
250828;2100;167;;;
250828;2200;126;;;
250828;2300;19;;;
250829;0000;50;;;
250829;0100;14;;;
250829;0200;9;;;
250829;0300;8;;;
250829;0400;13;;;
250829;0500;14;;;
250829;0600;80;;;
250829;0700;56;;;
250829;0800;26;;;
250829;0900;22;;;
250829;1000;24;;;
250829;1100;18;;;
250829;1200;12;;;
250829;1300;15;;;
250829;1400;13;;;
250829;1500;14;;;
250829;1600;39;;;
250829;1700;25;;;
250829;1800;105;;;
250829;1900;155;;;
250829;2000;111;;;
250829;2100;29;;;
250829;2200;17;;;
250829;2300;87;;;
250830;0000;71;;;
250830;0100;80;;;
250830;0200;68;;;
250830;0300;45;;;
250830;0400;68;;;
250830;0500;74;;;
250830;0600;101;;;
250830;0700;242;;;
250830;0800;107;;;
250830;0900;47;;;
250830;1000;34;;;
250830;1100;24;;;
250830;1200;15;;;
250830;1300;10;;;
250830;1400;12;;;
250830;1500;18;;;
250830;1600;23;;;
250830;1700;35;;;
250830;1800;;;;
250830;1900;137;;;
250830;2000;112;;;
250830;2100;46;;;
250830;2200;184;;;
250830;2300;40;;;
250831;0000;43;;;
250831;0100;21;;;
250831;0200;21;;;
250831;0300;64;;;
250831;0400;13;;;
250831;0500;41;;;
250831;0600;60;;;
250831;0700;68;;;
250831;0800;57;;;
250831;0900;24;;;
250831;1000;18;;;
250831;1100;28;;;
250831;1200;31;;;
250831;1300;32;;;
250831;1400;54;;;
250831;1500;33;;;
250831;1600;32;;;
250831;1700;53;;;
250831;1800;72;;;
250831;1900;76;;;
250831;2000;42;;;
250831;2100;84;;;
250831;2200;27;;;
250831;2300;17;;;
250901;0000;9;;;
250901;0100;11;;;
250901;0200;6;;;
250901;0300;4;;;
250901;0400;4;;;
250901;0500;7;;;
250901;0600;114;;;
250901;0700;34;;;
250901;0800;15;;;
250901;0900;13;;;
250901;1000;8;;;
250901;1100;13;;;
250901;1200;11;;;
250901;1300;13;;;
250901;1400;15;;;
250901;1500;10;;;
250901;1600;15;;;
250901;1700;29;;;
250901;1800;32;;;
250901;1900;30;;;
250901;2000;40;;;
250901;2100;31;;;
250901;2200;51;;;
250901;2300;28;;;
250902;0000;15;;;
250902;0100;7;;;
250902;0200;10;;;
250902;0300;6;;;
250902;0400;3;;;
250902;0500;6;;;
250902;0600;7;;;
250902;0700;24;;;
250902;0800;20;;;
250902;0900;9;;;
250902;1000;8;;;
250902;1100;8;;;
250902;1200;13;;;
250902;1300;8;;;
250902;1400;8;;;
250902;1500;16;;;
250902;1600;10;;;
250902;1700;18;;;
250902;1800;22;;;
250902;1900;33;;;
250902;2000;27;;;
250902;2100;36;;;
250902;2200;27;;;
250902;2300;15;;;
250903;0000;13;;;
250903;0100;8;;;
250903;0200;5;;;
250903;0300;3;;;
250903;0400;15;;;
250903;0500;19;;;
250903;0600;100;;;
250903;0700;81;;;
250903;0800;38;;;
250903;0900;17;;;
250903;1000;10;;;
250903;1100;15;;;
250903;1200;7;;;
250903;1300;13;;;
250903;1400;12;;;
250903;1500;18;;;
250903;1600;16;;;
250903;1700;18;;;
250903;1800;60;;;
250903;1900;36;;;
250903;2000;236;;;
250903;2100;86;;;
250903;2200;83;;;
250903;2300;44;;;
250904;0000;27;;;
250904;0100;14;;;
250904;0200;10;;;
250904;0300;6;;;
250904;0400;5;;;
250904;0500;13;;;
250904;0600;23;;;
250904;0700;37;;;
250904;0800;18;;;
250904;0900;14;;;
250904;1000;8;;;
250904;1100;7;;;
250904;1200;8;;;
250904;1300;8;;;
250904;1400;12;;;
250904;1500;10;;;
250904;1600;11;;;
250904;1700;20;;;
250904;1800;32;;;
250904;1900;40;;;
250904;2000;106;;;
250904;2100;145;;;
250904;2200;111;;;
250904;2300;68;;;
250905;0000;100;;;
250905;0100;72;;;
250905;0200;38;;;
250905;0300;27;;;
250905;0400;50;;;
250905;0500;46;;;
250905;0600;116;;;
250905;0700;88;;;
250905;0800;186;;;
250905;0900;39;;;
250905;1000;41;;;
250905;1100;44;;;
250905;1200;25;;;
250905;1300;21;;;
250905;1400;17;;;
250905;1500;22;;;
250905;1600;18;;;
250905;1700;28;;;
250905;1800;44;;;
250905;1900;58;;;
250905;2000;153;;;
250905;2100;274;;;
250905;2200;55;;;
250905;2300;99;;;
250906;0000;216;;;
250906;0100;194;;;
250906;0200;85;;;
250906;0300;136;;;
250906;0400;117;;;
250906;0500;99;;;
250906;0600;84;;;
250906;0700;221;;;
250906;0800;132;;;
250906;0900;122;;;
250906;1000;67;;;
250906;1100;42;;;
250906;1200;24;;;
250906;1300;16;;;
250906;1400;11;;;
250906;1500;12;;;
250906;1600;13;;;
250906;1700;22;;;
250906;1800;41;;;
250906;1900;216;;;
250906;2000;232;;;
250906;2100;191;;;
250906;2200;207;;;
250906;2300;301;;;
250907;0000;115;;;
250907;0100;91;;;
250907;0200;122;;;
250907;0300;52;;;
250907;0400;75;;;
250907;0500;69;;;
250907;0600;75;;;
250907;0700;91;;;
250907;0800;56;;;
250907;0900;15;;;
250907;1000;5;;;
250907;1100;10;;;
250907;1200;15;;;
250907;1300;8;;;
250907;1400;7;;;
250907;1500;20;;;
250907;1600;9;;;
250907;1700;16;;;
250907;1800;19;;;
250907;1900;23;;;
250907;2000;35;;;
250907;2100;67;;;
250907;2200;35;;;
250907;2300;18;;;
250908;0000;10;;;
250908;0100;27;;;
250908;0200;6;;;
250908;0300;5;;;
250908;0400;3;;;
250908;0500;4;;;
250908;0600;45;;;
250908;0700;78;;;
250908;0800;149;;;
250908;0900;22;;;
250908;1000;10;;;
250908;1100;10;;;
250908;1200;12;;;
250908;1300;9;;;
250908;1400;12;;;
250908;1500;9;;;
250908;1600;19;;;
250908;1700;60;;;
250908;1800;55;;;
250908;1900;48;;;
250908;2000;44;;;
250908;2100;50;;;
250908;2200;66;;;
250908;2300;76;;;
250909;0000;23;;;
250909;0100;47;;;
250909;0200;25;;;
250909;0300;29;;;
250909;0400;36;;;
250909;0500;29;;;
250909;0600;31;;;
250909;0700;56;;;
250909;0800;45;;;
250909;0900;57;;;
250909;1000;14;;;
250909;1100;25;;;
250909;1200;10;;;
250909;1300;16;;;
250909;1400;16;;;
250909;1500;15;;;
250909;1600;29;;;
250909;1700;53;;;
250909;1800;69;;;
250909;1900;99;;;
250909;2000;128;;;
250909;2100;50;;;
250909;2200;35;;;
250909;2300;27;;;
250910;0000;33;;;
250910;0100;5;;;
250910;0200;17;;;
250910;0300;5;;;
250910;0400;4;;;
250910;0500;7;;;
250910;0600;21;;;
250910;0700;18;;;
250910;0800;30;;;
250910;0900;13;;;
250910;1000;8;;;
250910;1100;7;;;
250910;1200;9;;;
250910;1300;10;;;
250910;1400;10;;;
250910;1500;8;;;
250910;1600;13;;;
250910;1700;20;;;
250910;1800;25;;;
250910;1900;32;;;
250910;2000;33;;;
250910;2100;19;;;
250910;2200;12;;;
250910;2300;16;;;
250911;0000;4;;;
250911;0100;8;;;
250911;0200;5;;;
250911;0300;4;;;
250911;0400;4;;;
250911;0500;16;;;
250911;0600;33;;;
250911;0700;64;;;
250911;0800;133;;;
250911;0900;25;;;
250911;1000;24;;;
250911;1100;14;;;
250911;1200;9;;;
250911;1300;9;;;
250911;1400;7;;;
250911;1500;6;;;
250911;1600;11;;;
250911;1700;25;;;
250911;1800;41;;;
250911;1900;181;;;
250911;2000;89;;;
250911;2100;104;;;
250911;2200;155;;;
250911;2300;69;;;
250912;0000;32;;;
250912;0100;38;;;
250912;0200;14;;;
250912;0300;28;;;
250912;0400;31;;;
250912;0500;58;;;
250912;0600;143;;;
250912;0700;114;;;
250912;0800;169;;;
250912;0900;123;;;
250912;1000;70;;;
250912;1100;47;;;
250912;1200;38;;;
250912;1300;22;;;
250912;1400;23;;;
250912;1500;38;;;
250912;1600;39;;;
250912;1700;47;;;
250912;1800;33;;;
250912;1900;31;;;
250912;2000;30;;;
250912;2100;35;;;
250912;2200;21;;;
250912;2300;7;;;
250913;0000;8;;;
250913;0100;7;;;
250913;0200;6;;;
250913;0300;3;;;
250913;0400;1;;;
250913;0500;4;;;
250913;0600;13;;;
250913;0700;18;;;
250913;0800;23;;;
250913;0900;13;;;
250913;1000;26;;;
250913;1100;19;;;
250913;1200;10;;;
250913;1300;7;;;
250913;1400;12;;;
250913;1500;17;;;
250913;1600;14;;;
250913;1700;19;;;
250913;1800;29;;;
250913;1900;49;;;
250913;2000;39;;;
250913;2100;30;;;
250913;2200;15;;;
250913;2300;26;;;
250914;0000;32;;;
250914;0100;18;;;
250914;0200;4;;;
250914;0300;3;;;
250914;0400;2;;;
250914;0500;4;;;
250914;0600;4;;;
250914;0700;15;;;
250914;0800;7;;;
250914;0900;21;;;
250914;1000;27;;;
250914;1100;12;;;
250914;1200;22;;;
250914;1300;12;;;
250914;1400;12;;;
250914;1500;9;;;
250914;1600;10;;;
250914;1700;19;;;
250914;1800;34;;;
250914;1900;37;;;
250914;2000;33;;;
250914;2100;20;;;
250914;2200;16;;;
250914;2300;18;;;
250915;0000;22;;;
250915;0100;3;;;
250915;0200;2;;;
250915;0300;5;;;
250915;0400;4;;;
250915;0500;14;;;
250915;0600;36;;;
250915;0700;41;;;
250915;0800;82;;;
250915;0900;82;;;
250915;1000;86;;;
250915;1100;44;;;
250915;1200;58;;;
250915;1300;46;;;
250915;1400;30;;;
250915;1500;34;;;
250915;1600;25;;;
250915;1700;41;;;
250915;1800;40;;;
250915;1900;62;;;
250915;2000;109;;;
250915;2100;187;;;
250915;2200;53;;;
250915;2300;34;;;
250916;0000;17;;;
250916;0100;11;;;
250916;0200;6;;;
250916;0300;4;;;
250916;0400;2;;;
250916;0500;6;;;
250916;0600;14;;;
250916;0700;30;;;
250916;0800;8;;;
250916;0900;9;;;
250916;1000;18;;;
250916;1100;8;;;
250916;1200;7;;;
250916;1300;6;;;
250916;1400;6;;;
250916;1500;8;;;
250916;1600;10;;;
250916;1700;16;;;
250916;1800;48;;;
250916;1900;55;;;
250916;2000;149;;;
250916;2100;208;;;
250916;2200;140;;;
250916;2300;113;;;
250917;0000;61;;;
250917;0100;92;;;
250917;0200;64;;;
250917;0300;26;;;
250917;0400;24;;;
250917;0500;16;;;
250917;0600;24;;;
250917;0700;64;;;
250917;0800;83;;;
250917;0900;117;;;
250917;1000;55;;;
250917;1100;27;;;
250917;1200;45;;;
250917;1300;52;;;
250917;1400;44;;;
250917;1500;47;;;
250917;1600;54;;;
250917;1700;69;;;
