Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2026-01-11;Vina_del_Mar;24.5;18.85;54.44;10.5;21.0;70.0;Bueno;Bueno
2026-01-12;Quilpue_Gimnasio;26.0;20.0;57.78;9.88;19.75;65.83;Bueno;Bueno
2026-01-13;Vina_del_Mar;30.21;23.24;67.13;7.38;14.75;49.17;Bueno;Bueno
2026-01-14;Quilpue_Gimnasio;29.25;22.5;65.0;7.38;14.75;49.17;Bueno;Bueno
2026-01-15;Quilpue_Gimnasio;30.42;23.4;67.59;8.62;17.25;57.5;Bueno;Bueno
2026-01-16;Quilpue_Gimnasio;39.96;30.74;88.8;12.29;24.58;81.94;Bueno;Bueno
2026-01-17;Quilpue_Gimnasio;42.79;32.92;95.09;13.79;27.58;91.94;Bueno;Bueno
2026-01-18;Quilpue_Gimnasio;53.79;41.38;114.41;19.75;39.5;110.27;Bueno;Regular
2026-01-19;Quilpue_Gimnasio;54.08;41.6;114.89;22.62;45.25;116.51;Bueno;Regular
2026-01-20;Quilpue_Gimnasio;37.29;28.69;82.87;16.21;32.42;102.61;Bueno;Regular
2026-01-21;Quilpue_Gimnasio;22.75;17.5;50.56;9.71;19.42;64.72;Bueno;Bueno
2026-01-22;Quilpue_Gimnasio;28.17;21.67;62.59;10.0;20.0;66.67;Bueno;Bueno
2026-01-23;Quilpue_Gimnasio;31.12;23.94;69.17;10.25;20.5;68.33;Bueno;Bueno
2026-01-24;Quilpue_Gimnasio;25.12;19.33;55.83;9.67;19.33;64.44;Bueno;Bueno
2026-01-25;Quilpue_Gimnasio;17.29;13.3;38.43;5.46;10.92;36.39;Bueno;Bueno
2026-01-26;Quilpue_Gimnasio;14.58;11.22;32.41;5.12;10.25;34.17;Bueno;Bueno
2026-01-27;Vina_del_Mar;16.42;12.63;36.48;4.96;9.92;33.06;Bueno;Bueno
