Fecha;Estacion_seleccionada;PromedioDiario_MP10;ICAP_MP10;ICAP_mod_MP10;PromedioDiario_MP2_5;ICAP_MP2_5;ICAP_mod_MP2_5;condicion_final;condicion_mod
2025-09-25;La_Florida;23.5;18.08;52.22;7.46;14.92;49.72;Bueno;Bueno
2025-09-26;La_Florida;22.88;17.6;50.83;15.29;30.58;100.63;Bueno;Regular
2025-09-27;Curico;30.54;23.49;67.87;22.71;45.42;116.69;Bueno;Regular
2025-09-28;La_Florida;19.42;14.94;43.15;7.21;14.42;48.06;Bueno;Bueno
2025-09-29;La_Florida;16.0;12.31;35.56;2.33;4.67;15.56;Bueno;Bueno
2025-09-30;Universidad_de_Talca;26.67;20.51;59.26;6.83;13.65;45.51;Bueno;Bueno
2025-10-01;La_Florida;31.25;24.04;69.44;7.96;15.92;53.06;Bueno;Bueno
2025-10-02;Universidad_de_Talca;45.83;35.26;101.36;13.33;26.67;88.89;Bueno;Regular
2025-10-03;Curico;31.67;24.36;70.37;14.38;28.75;95.83;Bueno;Bueno
2025-10-04;Curico;20.79;15.99;46.2;8.5;17.0;56.67;Bueno;Bueno
2025-10-05;La_Florida;12.62;9.71;28.06;6.12;12.25;40.83;Bueno;Bueno
2025-10-06;La_Florida;12.67;9.74;28.15;2.04;4.08;13.61;Bueno;Bueno
2025-10-07;UC_Maule;17.33;13.33;38.52;7.75;15.5;51.67;Bueno;Bueno
2025-10-08;Curico;24.29;18.69;53.98;13.04;26.08;86.94;Bueno;Bueno
2025-10-09;Universidad_de_Talca;51.29;39.46;110.31;12.38;24.75;82.5;Bueno;Regular
2025-10-10;Universidad_de_Talca;33.38;25.67;74.17;11.75;23.5;78.33;Bueno;Bueno
2025-10-11;Curico;7.22;5.55;16.04;4.7;9.39;31.3;Bueno;Bueno
2025-10-12;La_Florida;10.5;8.08;23.33;1.96;3.92;13.06;Bueno;Bueno
2025-10-13;Curico;22.75;17.5;50.56;12.04;24.08;80.28;Bueno;Bueno
2025-10-14;Curico;22.96;17.66;51.02;10.29;20.58;68.61;Bueno;Bueno
2025-10-15;Curico;22.25;17.12;49.44;9.92;19.83;66.11;Bueno;Bueno
2025-10-16;Universidad_de_Talca;36.42;28.01;80.93;5.12;10.25;34.17;Bueno;Bueno
2025-10-17;La_Florida;34.3;26.39;76.23;6.17;12.35;41.16;Bueno;Bueno
2025-10-18;Universidad_de_Talca;55.25;42.5;116.81;14.46;28.92;96.39;Bueno;Regular
2025-10-19;Universidad_de_Talca;28.38;21.83;63.06;10.46;20.92;69.72;Bueno;Bueno
2025-10-20;Universidad_de_Talca;26.21;20.16;58.24;4.38;8.75;29.17;Bueno;Bueno
2025-10-21;Universidad_de_Talca;34.38;26.44;76.39;5.83;11.67;38.89;Bueno;Bueno
2025-10-22;Universidad_de_Talca;77.04;59.26;152.79;7.96;15.91;53.04;Bueno;Regular
2025-10-23;Universidad_de_Talca;64.41;49.55;131.89;8.59;17.18;57.27;Bueno;Regular
2025-10-24;La_Florida;19.92;15.32;44.26;1.92;3.83;12.78;Bueno;Bueno
2025-10-25;Curico;22.43;17.26;49.86;7.83;15.65;52.17;Bueno;Bueno
2025-10-26;UC_Maule;19.5;15.0;43.33;5.0;10.0;33.33;Bueno;Bueno
2025-10-27;UC_Maule;32.21;24.78;71.57;8.42;16.83;56.11;Bueno;Bueno
2025-10-28;La_Florida;32.38;24.9;71.94;5.12;10.25;34.17;Bueno;Bueno
2025-10-29;Universidad_de_Talca;30.88;23.75;68.61;4.92;9.83;32.78;Bueno;Bueno
2025-10-30;Universidad_de_Talca;39.88;30.67;88.61;7.83;15.67;52.22;Bueno;Bueno
2025-10-31;Universidad_de_Talca;28.83;22.18;64.07;3.62;7.25;24.17;Bueno;Bueno
2025-11-01;UC_Maule;26.79;20.61;59.54;6.67;13.33;44.44;Bueno;Bueno
2025-11-02;Curico;22.29;17.15;49.54;8.21;16.42;54.72;Bueno;Bueno
2025-11-03;Curico;24.25;18.65;53.89;8.62;17.25;57.5;Bueno;Bueno
2025-11-04;Universidad_de_Talca;26.08;20.06;57.96;3.75;7.5;25.0;Bueno;Bueno
2025-11-05;Universidad_de_Talca;37.67;28.97;83.7;6.71;13.42;44.72;Bueno;Bueno
2025-11-06;Universidad_de_Talca;26.83;20.64;59.63;6.0;12.0;40.0;Bueno;Bueno
