FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250806;1100;50;;;
250806;1200;56;;;
250806;1300;64;;;
250806;1400;40;;;
250806;1500;42;;;
250806;1600;43;;;
250806;1700;51;;;
250806;1800;62;;;
250806;1900;207;;;
250806;2000;166;;;
250806;2100;142;;;
250806;2200;140;;;
250806;2300;115;;;
250807;0000;69;;;
250807;0100;56;;;
250807;0200;48;;;
250807;0300;34;;;
250807;0400;37;;;
250807;0500;39;;;
250807;0600;55;;;
250807;0700;90;;;
250807;0800;120;;;
250807;0900;68;;;
250807;1000;76;;;
250807;1100;82;;;
250807;1200;89;;;
250807;1300;104;;;
250807;1400;78;;;
250807;1500;59;;;
250807;1600;66;;;
250807;1700;80;;;
250807;1800;81;;;
250807;1900;86;;;
250807;2000;136;;;
250807;2100;153;;;
250807;2200;97;;;
250807;2300;101;;;
250808;0000;95;;;
250808;0100;71;;;
250808;0200;67;;;
250808;0300;59;;;
250808;0400;53;;;
250808;0500;61;;;
250808;0600;77;;;
250808;0700;113;;;
250808;0800;125;;;
250808;0900;85;;;
250808;1000;90;;;
250808;1100;76;;;
250808;1200;95;;;
250808;1300;79;;;
250808;1400;67;;;
250808;1500;54;;;
250808;1600;39;;;
250808;1700;59;;;
250808;1800;148;;;
250808;1900;292;;;
250808;2000;262;;;
250808;2100;137;;;
250808;2200;132;;;
250808;2300;210;;;
250809;0000;141;;;
250809;0100;129;;;
250809;0200;94;;;
250809;0300;26;;;
250809;0400;22;;;
250809;0500;26;;;
250809;0600;26;;;
250809;0700;42;;;
250809;0800;35;;;
250809;0900;29;;;
250809;1000;36;;;
250809;1100;31;;;
250809;1200;30;;;
250809;1300;36;;;
250809;1400;40;;;
250809;1500;47;;;
250809;1600;50;;;
250809;1700;46;;;
250809;1800;49;;;
250809;1900;45;;;
250809;2000;48;;;
250809;2100;55;;;
250809;2200;68;;;
250809;2300;66;;;
250810;0000;66;;;
250810;0100;80;;;
250810;0200;69;;;
250810;0300;70;;;
250810;0400;60;;;
250810;0500;56;;;
250810;0600;57;;;
250810;0700;62;;;
250810;0800;80;;;
250810;0900;68;;;
250810;1000;70;;;
250810;1100;73;;;
250810;1200;77;;;
250810;1300;88;;;
250810;1400;68;;;
250810;1500;37;;;
250810;1600;41;;;
250810;1700;43;;;
250810;1800;56;;;
250810;1900;100;;;
250810;2000;95;;;
250810;2100;133;;;
250810;2200;124;;;
250810;2300;92;;;
250811;0000;78;;;
250811;0100;55;;;
250811;0200;57;;;
250811;0300;53;;;
250811;0400;48;;;
250811;0500;62;;;
250811;0600;98;;;
250811;0700;170;;;
250811;0800;162;;;
250811;0900;93;;;
250811;1000;144;;;
250811;1100;77;;;
250811;1200;73;;;
250811;1300;86;;;
250811;1400;78;;;
250811;1500;37;;;
250811;1600;53;;;
250811;1700;62;;;
250811;1800;256;;;
250811;1900;126;;;
250811;2000;124;;;
250811;2100;113;;;
250811;2200;112;;;
250811;2300;68;;;
250812;0000;59;;;
250812;0100;40;;;
250812;0200;28;;;
250812;0300;37;;;
250812;0400;35;;;
250812;0500;36;;;
250812;0600;70;;;
250812;0700;102;;;
250812;0800;177;;;
250812;0900;120;;;
250812;1000;67;;;
250812;1100;95;;;
250812;1200;84;;;
250812;1300;108;;;
250812;1400;164;;;
250812;1500;97;;;
250812;1600;88;;;
250812;1700;102;;;
250812;1800;87;;;
250812;1900;200;;;
250812;2000;188;;;
250812;2100;170;;;
250812;2200;156;;;
250812;2300;144;;;
250813;0000;83;;;
250813;0100;70;;;
250813;0200;58;;;
250813;0300;39;;;
250813;0400;20;;;
250813;0500;47;;;
250813;0600;85;;;
250813;0700;141;;;
250813;0800;203;;;
250813;0900;121;;;
250813;1000;91;;;
250813;1100;106;;;
250813;1200;94;;;
250813;1300;99;;;
250813;1400;141;;;
250813;1500;126;;;
250813;1600;77;;;
250813;1700;82;;;
250813;1800;91;;;
250813;1900;209;;;
250813;2000;99;;;
250813;2100;65;;;
250813;2200;75;;;
250813;2300;62;;;
250814;0000;55;;;
250814;0100;36;;;
250814;0200;44;;;
250814;0300;58;;;
